,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
19139,299062,111,-29,-950,-81,74,-979,291,9,-932,0
97997,1531218,-202,1039,9,145,981,80,-155,1038,-67,1
14971,233937,111,-29,-980,-72,83,-979,310,9,-951,0
138094,2157734,-474,911,128,809,351,313,563,819,184,1
189109,2954843,-111,1029,138,790,425,50,417,914,116,0
4885,76343,-40,696,-782,527,-148,-797,-834,247,-291,0
38389,599843,-50,1058,79,145,962,-70,9,1009,-19,0
142177,2221531,-484,911,118,836,342,292,572,809,194,1
118374,1849609,-242,980,257,818,277,414,349,914,262,1
8069,126093,121,-19,-930,-72,55,-969,291,9,-912,0
159924,2498828,-404,1578,-178,327,1287,-20,-203,1257,-252,1
143013,2234593,-494,921,108,827,342,313,563,790,203,1
173447,2710125,-393,960,99,-18,953,121,9,990,-77,1
94444,1475703,-171,1019,89,-36,990,111,-29,1019,-19,1
55481,866906,-303,1058,59,245,981,50,38,819,29,1
44747,699187,-60,1039,128,118,972,-30,0,1009,-87,0
40455,632125,-50,1029,69,72,990,-90,0,1047,-58,0
183119,2861250,-202,1009,99,818,481,90,29,1019,-126,1
175908,2748578,-80,1029,89,54,1000,10,-19,1009,-106,1
52066,813546,-202,1156,79,563,1064,-353,-116,1171,-252,1
173750,2714859,-191,1039,9,-490,768,-20,9,828,-203,1
69147,1080437,-70,1039,118,-27,972,111,-48,1028,-116,1
96017,1500281,-333,1274,9,654,953,20,0,1028,-184,1
152057,2375906,-111,1019,89,9,990,60,-38,1000,-106,0
741,11593,30,39,-960,-27,27,-989,446,47,-883,0
149478,2335609,30,1039,39,109,981,-30,-9,1009,-97,0
34701,542218,111,1000,277,800,435,282,-941,0,-233,0
99578,1555921,-212,1000,267,872,314,141,446,895,184,1
68226,1066046,-70,1029,138,-27,990,141,-38,1009,-97,1
169344,2646015,-333,725,-504,-800,1046,323,19,1095,-106,1
44243,691312,-80,1029,118,109,981,-40,-9,1028,-77,0
651,10187,60,29,-990,-27,37,-919,456,38,-873,0
41328,645765,-20,1009,89,109,972,-80,0,1019,-67,0
10161,158781,111,-29,-950,-72,74,-949,330,-9,-941,0
45908,717328,-212,539,-198,163,750,30,87,942,-165,0
129888,2029515,-424,921,118,809,324,373,0,1009,-77,1
164344,2567890,-101,1019,89,27,1000,30,-19,1019,-106,1
181421,2834718,-343,970,79,-100,1009,121,-174,971,-87,1
110861,1732218,-181,1000,217,890,222,161,427,904,77,1
127884,1998203,-272,1000,178,881,185,272,271,1047,87,1
155967,2437000,-323,764,9,-636,750,-10,58,866,-155,1
107311,1676750,-292,980,217,845,324,202,475,885,155,1
1514,23671,-343,205,910,-27,27,-989,417,66,-893,0
104984,1640390,-292,980,217,872,324,171,466,885,165,1
10523,164437,121,-19,-960,-90,83,-969,310,-9,-922,0
128762,2011921,-444,941,108,809,333,353,19,1028,-97,1
100602,1571921,-282,980,217,872,314,151,446,885,174,1
39211,612687,-10,1029,89,181,944,-80,77,1009,-58,0
67532,1055203,-90,1039,49,-81,981,90,-48,1000,-106,1
22865,357281,121,-29,-940,-100,83,-989,300,9,-941,0
100838,1575609,-282,980,207,872,314,141,427,885,194,1
11867,185437,121,-19,-970,-100,83,-1000,300,28,-932,0
63788,996703,-565,862,79,800,453,212,388,857,398,1
96534,1508359,-202,1009,108,0,962,181,-165,980,-184,1
110158,1721234,-282,980,237,854,333,171,466,876,184,1
14416,225265,121,-29,-960,-90,64,-979,291,9,-932,0
100035,1563062,-181,980,277,872,305,171,446,876,184,1
59952,936765,-282,1009,108,245,944,-10,-533,809,-203,1
165935,2592750,-101,1029,89,0,990,40,-29,1028,-97,1
20933,327093,111,-29,-960,-100,92,-989,300,-9,-941,0
64174,1002734,-535,892,128,818,444,232,417,847,368,1
174840,2731890,-323,568,108,-290,833,20,29,857,-145,1
52027,812937,-1464,1607,-485,1681,1333,-363,48,1304,-87,1
170833,2669281,70,1676,376,690,1138,-272,-165,1028,-58,1
109452,1710203,-282,980,217,872,333,161,466,876,184,1
39567,618250,0,1049,49,136,990,-141,87,1038,-77,0
186849,2919531,-282,1009,79,809,490,-20,-19,1009,-97,1
146401,2287531,-60,1029,69,54,1000,20,-67,1019,-116,1
144780,2262203,-222,990,217,890,203,161,87,1009,-48,1
124221,1940968,-272,950,277,781,268,444,388,933,242,1
143123,2236312,-474,921,138,827,351,282,572,809,194,1
110476,1726203,-292,970,207,854,314,181,495,857,174,1
161203,2518812,-111,1068,217,-236,1037,434,-359,904,-378,1
147507,2304812,-80,1029,89,54,981,50,0,1009,-106,0
77377,1209031,-90,1137,-346,109,1046,171,-19,933,-184,1
7789,121718,101,-29,-950,-90,83,-1010,320,0,-922,0
101994,1593671,-282,980,198,863,333,131,466,866,174,1
98303,1536000,-111,1029,79,45,990,90,-77,1009,-126,1
194859,3044687,-101,156,1039,81,18,-969,407,-257,-844,0
182201,2846906,-202,1029,69,772,546,40,19,1028,-145,1
156873,2451156,-40,411,247,-309,898,101,48,895,-106,1
49935,780250,161,941,227,-72,981,-20,77,1038,-58,1
150486,2351359,-141,1019,79,0,990,60,-19,1000,-97,0
123294,1926484,-232,990,257,800,287,393,359,885,291,1
50217,784656,50,1019,247,127,981,-70,-9,1019,-116,1
142806,2231359,-464,911,128,827,333,313,572,809,184,1
83994,1312421,-111,1039,118,18,972,121,-48,1009,-58,1
46693,729593,-60,1029,148,163,972,-70,9,1009,-106,0
12999,203125,111,-19,-960,-63,64,-959,310,9,-922,0
176759,2761875,-80,1029,59,54,1000,20,-9,1009,-106,1
151385,2365406,-131,1029,89,0,990,60,-38,1019,-126,0
83484,1304453,-101,1039,89,27,981,141,-48,1019,-58,1
177706,2776671,-111,1029,39,-18,1000,10,0,1028,-145,1
146642,2291296,-90,1039,59,27,981,50,-48,1019,-97,1
185536,2899015,-131,1009,99,0,981,60,-38,1000,-97,1
182922,2858171,-202,1019,89,818,481,50,19,1000,-116,1
152293,2379593,-131,1029,89,-9,981,40,-48,1000,-116,0
79803,1246937,-151,1039,99,9,972,111,-67,1000,-87,1
191713,2995531,262,0,-930,72,37,-969,854,-780,252,0
176358,2755609,-121,1019,59,-27,990,30,-58,1009,-126,1
191634,2994296,252,0,-940,63,27,-959,145,9,-990,0
112676,1760578,-232,1137,89,772,981,343,-320,1171,-145,1
180384,2818515,-50,1049,69,163,953,0,-9,1009,-135,1
118395,1849937,-232,1000,217,809,277,393,330,933,271,1
50290,785796,-121,1029,138,145,962,10,0,1009,-29,1
30026,469171,50,39,-970,-81,83,-979,291,9,-951,0
15095,235875,101,-19,-970,-81,74,-989,310,0,-932,0
23195,362437,111,-19,-950,-109,83,-1000,310,-9,-922,0
107520,1680015,-282,980,207,854,314,202,475,895,184,1
174356,2724328,-373,970,148,27,962,212,-29,1019,-9,1
153693,2401468,-131,1039,138,54,972,80,-67,1000,-126,0
37804,590703,-1232,1127,-356,845,861,-20,58,1028,-126,0
92027,1437937,-222,1029,9,-81,981,121,-97,1028,-67,1
160174,2502734,-363,1215,-39,-600,750,-121,58,742,-126,1
52550,821109,-333,980,59,100,935,50,-58,866,29,1
8761,136906,111,-39,-940,-90,83,-1000,310,9,-941,0
27965,436968,131,-19,-950,-90,64,-979,291,0,-951,0
136673,2135531,-424,911,306,836,314,303,436,838,349,1
4296,67140,-50,392,-910,463,185,-838,-757,190,-359,0
71559,1118125,-131,1058,89,154,962,121,-67,971,-135,1
126291,1973312,-343,950,237,818,277,363,398,895,252,1
96736,1511515,-242,1000,49,0,1009,-10,9,1009,-184,1
147473,2304281,-50,1029,99,81,990,50,9,1000,-106,0
14121,220656,111,-29,-970,-90,101,-1010,310,0,-922,0
88523,1383187,-272,1039,108,9,1018,242,-165,1009,-77,1
136625,2134781,-434,911,297,836,305,313,446,828,349,1
30277,473093,60,39,-980,-81,83,-949,291,9,-922,0
158249,2472656,-121,931,0,309,1305,-161,-563,1085,-9,1
109707,1714187,-282,970,217,854,333,181,466,866,174,1
152888,2388890,-101,1019,138,27,1000,80,-48,1000,-126,0
154776,2418390,-101,1029,69,18,1000,10,-67,1000,-145,0
179072,2798015,-303,1019,108,81,1009,212,-77,1019,-77,1
40500,632828,-40,1049,59,72,972,-121,-9,1009,-67,0
106038,1656859,-282,960,217,854,333,171,456,876,165,1
60033,938031,-616,921,108,263,935,212,-592,809,-155,1
53521,836281,-202,1039,-9,200,1009,-70,-407,961,-126,1
187606,2931359,-252,1000,79,809,490,20,77,980,-97,0
177454,2772734,-90,1039,79,45,990,40,19,1028,-67,1
36771,574562,-90,1029,118,90,990,-40,9,1009,-58,0
192163,3002562,252,9,-930,72,46,-979,398,-266,-844,0
25546,399171,111,-19,-940,-81,83,-979,291,0,-932,0
53303,832875,-333,990,-277,200,740,-90,135,933,-155,1
49246,769484,-40,1039,128,200,962,-90,29,1009,-77,1
4759,74375,-202,794,-1029,754,-27,-1030,-1165,523,-417,0
91873,1435531,-242,1019,29,-54,962,121,-77,1009,-116,1
143234,2238046,-474,911,118,818,342,282,563,819,184,1
154746,2417921,-121,1039,89,9,1000,20,-48,990,-126,0
140724,2198828,-474,901,128,827,333,323,553,828,184,1
117882,1841921,-242,980,247,800,287,404,359,895,262,1
17290,270171,121,-29,-960,-81,74,-969,291,19,-912,0
26002,406296,111,-29,-940,-100,83,-959,291,9,-941,0
193670,3026109,50,-78,-990,63,27,-979,407,-266,-854,0
164772,2574578,-131,1029,99,-18,1000,40,-38,1009,-116,1
118315,1848687,-252,980,227,800,287,404,349,914,262,1
130542,2039734,-454,941,138,800,333,363,-38,1019,-48,1
161874,2529296,-575,921,138,-236,990,333,-436,1190,0,1
39475,616812,-90,1029,128,81,981,-40,29,1009,-29,0
178545,2789781,232,1872,603,-45,1277,-80,-242,1133,29,1
45572,712078,-50,1049,118,163,962,-70,9,1019,-77,0
57920,905015,-878,941,89,-436,1175,282,67,1200,-145,1
148762,2324421,-80,1029,59,45,962,50,-48,1019,-116,0
17691,276437,111,-29,-960,-109,74,-989,310,9,-922,0
180747,2824187,-272,1000,99,-9,1000,161,-77,1057,-38,1
113714,1776796,-363,1049,-9,109,1018,101,-213,980,-48,1
55543,867875,-303,990,89,281,944,60,29,866,38,1
192127,3002000,262,0,-930,72,27,-969,417,-266,-844,0
162566,2540109,-70,1117,0,272,1046,40,-213,1057,-174,1
61521,961281,-191,941,425,836,342,272,359,847,436,1
103339,1614687,-272,970,227,854,324,151,456,895,155,1
59480,929390,616,1343,-346,218,981,-313,-38,971,-145,1
134594,2103046,-424,892,316,827,296,333,436,847,368,1
146928,2295765,-101,1039,69,45,972,60,9,1019,-87,1
1488,23265,-707,166,980,-27,9,-979,436,66,-864,0
120140,1877203,-242,980,247,800,305,393,368,923,252,1
159577,2493406,-363,1029,69,-9,990,141,-116,933,-97,1
20415,319000,111,-9,-950,-90,74,-969,320,-9,-932,0
174948,2733578,-333,1107,29,0,1083,70,-19,1104,-145,1
70362,1099421,-313,725,79,-290,824,121,19,857,-126,1
159373,2490218,-686,1950,-534,1254,990,50,38,1219,-106,1
159025,2484781,-272,1313,69,327,981,-161,-135,828,-233,1
158178,2471546,-1757,1921,-2009,1409,1166,-10,-38,1057,-58,1
86637,1353718,-101,1441,227,300,1018,-40,-145,1057,-271,1
162612,2540828,-171,1019,69,-45,981,30,-97,990,-116,1
57662,900984,-131,1019,128,0,1037,40,-223,980,-67,1
4278,66859,-101,647,-881,645,-18,-868,-1009,361,-436,0
37855,591500,-50,1539,79,572,1129,-131,38,1209,-87,0
50103,782875,-151,1009,158,127,981,30,9,1019,-9,1
127532,1992703,-353,950,247,827,305,383,378,904,262,1
49772,777703,-40,1039,99,163,962,-80,9,1009,-77,1
16333,255218,121,-29,-960,-81,83,-1020,310,19,-941,0
129706,2026671,-444,941,138,800,342,353,0,1000,-77,1
66561,1040031,-70,1019,49,-81,1000,111,-203,1000,-184,1
123885,1935718,-242,1000,227,800,287,414,368,885,310,1
47203,737562,-90,1039,118,118,990,-50,0,1009,-58,0
33030,516109,181,990,316,827,425,252,-310,809,-300,0
75080,1173140,-303,990,118,209,925,262,-19,952,-9,1
136891,2138937,-424,901,316,845,296,313,446,847,330,1
99154,1549296,-242,1019,99,690,675,60,-601,847,-300,1
142496,2226515,-484,921,138,809,351,313,563,819,184,1
154721,2417531,-101,1039,99,18,981,50,-38,990,-106,0
162082,2532546,-282,2137,168,727,1148,222,-281,1085,-48,1
98479,1538750,-323,1019,49,-54,1055,212,-106,1057,-97,1
48397,756218,-30,1029,128,181,972,-60,29,1009,-77,1
80228,1253578,-151,1029,108,-27,981,111,-48,1000,-97,1
123508,1929828,-232,990,237,818,277,393,349,904,281,1
26820,419078,111,-19,-940,-63,74,-959,291,19,-951,0
8107,126687,131,-19,-950,-72,64,-959,310,19,-941,0
99656,1557140,-212,990,267,872,324,121,436,895,155,1
139375,2177750,-484,921,128,827,333,303,572,809,165,1
174513,2726781,-424,1039,49,-27,925,161,-19,952,-145,1
127218,1987796,-343,980,207,818,296,353,388,885,271,1
26540,414703,101,-29,-970,-100,83,-1000,300,0,-932,0
157649,2463281,464,362,455,-272,1018,242,-106,1161,-165,1
150716,2354953,-131,1019,89,-9,981,70,-29,1019,-126,0
75950,1186734,-303,1000,79,72,962,181,-116,971,-29,1
144005,2250093,-242,1009,237,909,212,151,48,1038,-67,1
156381,2443468,-1303,2166,-2148,1145,1009,202,165,1066,-58,1
167757,2621218,-323,1274,29,45,888,0,-194,885,-281,1
159376,2490265,-1686,1607,-702,-1618,500,20,165,1028,0,1
58542,914734,-323,1078,39,-54,1138,151,-174,961,-223,1
21663,338500,131,-39,-950,-109,83,-989,300,0,-912,0
13040,203765,101,-9,-950,-90,83,-989,300,19,-941,0
29332,458328,50,39,-960,-81,74,-989,310,-9,-932,0
75518,1179984,-878,1225,29,500,953,-161,38,1028,-126,1
101426,1584796,-282,970,217,845,333,141,456,885,174,1
24468,382328,101,-19,-960,-81,64,-979,281,9,-922,0
98586,1540421,202,480,-19,-118,1037,80,-9,961,-145,1
169414,2647109,-383,970,148,18,916,363,-485,914,-116,1
48398,756234,-30,1039,108,163,972,-60,0,1019,-87,1
174953,2733656,-535,823,99,-163,935,50,-38,904,-174,1
145399,2271875,-111,1029,49,109,981,0,-165,952,-194,1
121821,1903468,-232,980,247,818,277,393,349,904,291,1
110643,1728812,-282,960,227,854,324,181,475,876,174,1
100466,1569796,-292,980,207,863,324,141,446,885,174,1
103971,1624562,-282,980,227,872,305,161,475,876,203,1
9434,147421,131,-29,-950,-81,64,-1000,310,19,-941,0
111538,1742796,-303,911,-89,154,777,40,9,961,-184,1
9826,153546,111,-29,-950,-81,74,-939,320,-19,-932,0
152349,2380468,-131,1029,69,9,981,50,-48,1000,-106,0
56738,886546,-383,843,-59,-600,657,10,-9,819,-87,1
39002,609421,-80,1029,89,90,972,-30,19,1009,-58,0
68831,1075500,-70,1019,99,-36,981,121,-38,1000,-116,1
137775,2152750,-474,921,118,818,342,303,553,809,184,1
92068,1438578,-242,1019,49,-81,972,121,-87,1019,-77,1
63199,987500,-555,892,69,800,444,191,398,838,388,1
127149,1986718,-353,960,237,818,305,363,407,866,281,1
44189,690468,-70,1039,108,109,981,-20,-67,1019,-126,0
105044,1641328,-292,980,198,872,314,181,466,895,165,1
188150,2939859,-252,1000,79,809,500,10,77,1009,-67,0
112285,1754468,-232,1186,-99,109,1046,0,0,1095,-77,1
166754,2605546,-404,1274,39,-209,888,141,38,942,-203,1
96404,1506328,-303,1009,39,-9,972,232,-194,1000,-155,1
134037,2094343,-414,911,287,836,305,333,446,847,349,1
179781,2809093,-262,1019,59,-27,990,151,-184,1028,-38,1
123990,1937359,-242,970,257,800,305,393,349,923,271,1
189666,2963546,-151,1019,99,-945,-55,-727,466,876,106,0
140971,2202687,-464,911,118,809,333,303,543,819,184,1
93367,1458875,-343,970,108,136,944,131,-29,990,9,1
17766,277609,121,-19,-940,-90,74,-969,310,0,-932,0
20661,322843,111,-19,-950,-81,83,-969,310,9,-951,0
25650,400796,111,-29,-980,-90,92,-1000,291,0,-922,0
110930,1733296,-171,990,237,900,259,161,126,1000,-38,1
66753,1043031,-10,1029,89,36,981,40,-174,990,-155,1
175672,2744890,-80,1029,69,45,981,0,-29,1019,-116,1
159161,2486906,212,480,326,-100,1564,202,-29,1200,-116,1
174138,2720921,-242,1019,19,118,1018,80,-9,942,0,1
110200,1721890,-282,960,217,863,314,181,466,876,174,1
76907,1201687,-191,1264,79,600,1055,-40,-106,1038,-184,1
16689,260781,131,-39,-940,-63,74,-959,300,19,-932,0
10000,156265,131,-29,-970,-72,74,-959,291,9,-932,0
136968,2140140,-424,901,287,845,296,303,456,847,339,1
159102,2485984,90,450,158,-181,1092,80,-67,819,-242,1
177651,2775812,-60,1029,69,90,981,-30,-19,1019,-155,1
181990,2843609,-181,1019,99,290,935,60,-543,771,-310,1
138491,2163937,-464,931,118,818,342,303,553,819,194,1
164564,2571328,-292,990,89,-36,981,141,-97,1019,-9,1
138073,2157406,-474,901,148,818,342,303,563,828,184,1
129804,2028203,-444,931,128,809,324,383,-9,1009,-97,1
87749,1371093,-262,1029,89,145,916,121,-87,923,-29,1
38586,602921,-60,1019,-29,81,981,-50,97,1009,-135,0
152190,2377984,-141,1039,69,-18,990,60,-48,1009,-106,0
64303,1004750,-515,882,128,790,416,212,466,828,398,1
52082,813796,191,431,247,-390,777,40,19,923,-87,1
94848,1482015,-161,1019,128,-9,981,141,-77,980,-67,1
99276,1551203,-151,1009,267,890,240,111,291,971,116,1
56029,875468,-202,990,128,218,842,-181,-233,876,9,1
162149,2533593,-141,421,118,-390,1092,70,-48,980,-174,1
91078,1423109,-101,1029,138,27,972,101,-58,1009,-97,1
176227,2753562,-70,1049,49,72,1000,0,-9,1019,-116,1
81176,1268390,-121,1019,108,27,972,111,-19,971,-77,1
56591,884250,-323,1000,59,136,925,40,-67,838,19,1
151947,2374187,-121,1029,99,0,981,70,-38,1019,-116,0
151193,2362406,-121,1029,99,9,990,70,-29,990,-135,0
51625,806656,-414,1480,69,1536,981,-151,9,1161,-165,1
59831,934875,-656,892,-178,-454,1009,-10,-106,847,-116,1
98355,1536812,-90,1049,59,200,962,-20,-77,1038,-155,1
69774,1090234,-111,1039,69,-100,981,90,-67,1000,-87,1
64801,1012531,-212,1147,59,36,953,-40,-9,952,-233,1
87941,1374093,-424,911,346,-27,990,-40,-126,914,-184,1
122255,1910250,-232,980,237,800,296,393,349,914,281,1
134715,2104937,-414,911,306,827,305,333,427,838,359,1
11184,174765,111,-19,-950,-90,92,-1000,291,0,-922,0
92435,1444312,-121,1049,138,172,907,181,-203,942,-135,1
39940,624078,-50,1029,69,72,972,-70,728,590,-194,0
98049,1532031,-1222,754,1118,172,888,676,-184,1066,-213,1
130257,2035281,-444,941,128,800,324,393,0,1019,-87,1
149289,2332656,30,1039,39,127,972,-10,9,1019,-77,0
72913,1139281,-313,1029,108,81,972,222,-165,990,-9,1
61171,955812,-181,960,405,827,351,252,349,857,427,1
159463,2491625,-353,1000,89,63,1009,151,67,904,-38,1
122350,1911734,-232,990,237,818,268,414,359,904,262,1
133818,2090921,-424,901,316,827,305,313,427,838,349,1
88508,1382953,-494,1235,-108,72,990,161,-126,1190,-194,1
136698,2135921,-414,882,297,836,296,313,456,838,359,1
107102,1673484,-303,970,237,872,324,161,446,885,194,1
193421,3022218,-252,-49,-801,63,27,-959,398,-266,-844,0
130381,2037218,-434,931,118,827,324,393,0,1009,-106,1
123437,1928718,-232,990,247,818,314,373,349,914,281,1
180237,2816218,-30,1029,39,90,981,-30,-9,1000,-145,1
114751,1793000,-262,1019,89,118,990,222,-106,1076,58,1
95442,1491296,-313,1000,99,9,972,171,-155,980,-58,1
126036,1969328,-353,960,247,818,305,353,388,885,252,1
76013,1187718,-292,1039,-9,63,1009,171,-145,1028,-77,1
14637,228718,111,-9,-950,-90,92,-979,300,0,-932,0
154077,2407468,-111,1029,148,45,990,90,-38,1019,-106,0
153352,2396140,-121,1029,128,45,972,80,-19,990,-135,0
171731,2683312,30,872,19,-245,842,-50,116,1000,-97,1
175705,2745406,-80,1019,69,45,990,20,-29,990,-126,1
85019,1328437,-111,1029,79,0,981,90,-29,1019,-19,1
21220,331578,111,-29,-940,-81,74,-989,281,19,-941,0
125661,1963468,-343,970,217,818,287,353,378,914,291,1
43229,675468,-60,1019,79,63,1000,-80,-29,1009,-48,0
65461,1022843,20,1039,158,218,953,-111,-233,980,-165,1
14834,231796,121,-19,-940,-72,83,-1000,310,9,-932,0
104157,1627468,-282,980,227,863,324,161,475,885,145,1
100094,1563984,-191,1000,257,872,324,151,446,895,184,1
40571,633937,-60,1019,79,18,1000,-60,-310,1142,-87,0
9817,153406,121,-29,-960,-63,55,-959,300,9,-922,0
194638,3041234,151,-68,-970,54,37,-979,407,-266,-844,0
137562,2149421,-525,892,108,818,351,313,563,809,184,1
112004,1750078,-393,970,89,145,962,151,38,1000,-9,1
184759,2886875,10,1068,-148,90,1009,-50,-38,1019,-155,1
10938,170921,111,-19,-960,-100,83,-969,310,0,-932,0
54229,847343,-282,980,39,118,981,-40,0,1038,-97,1
125005,1953218,-353,950,237,827,287,373,368,914,252,1
99156,1549328,-222,1009,89,727,657,70,-475,742,-310,1
19857,310281,111,-19,-950,-72,83,-969,310,0,-922,0
100768,1574515,-282,980,207,872,314,141,446,885,174,1
65029,1016093,-80,1068,-29,136,981,-151,-67,1038,-126,1
31660,494703,282,960,326,-90,46,-989,262,19,-932,0
59839,935000,-70,578,39,-227,944,101,-38,961,-194,1
41617,650281,-50,1039,79,100,981,-80,19,1009,-48,0
178045,2781968,-90,1029,99,27,990,40,0,1009,-135,1
46069,719843,-121,1039,118,90,972,-20,-9,1000,-97,0
109048,1703890,-303,980,227,854,324,181,456,885,184,1
22707,354812,121,-19,-960,-81,74,-1000,291,9,-932,0
161670,2526109,333,549,336,-136,1296,161,-135,1190,-223,1
144808,2262640,-212,1000,227,909,203,171,87,1019,-48,1
58573,915218,434,186,405,-400,1157,111,-19,1266,-194,1
132410,2068921,-434,911,297,827,296,333,427,847,378,1
69368,1083890,-50,1029,108,-36,1000,121,-48,1019,-126,1
19953,311781,131,-39,-950,-81,74,-989,300,0,-932,0
95328,1489515,-10,529,198,-181,925,151,-58,914,-203,1
20699,323437,111,-19,-950,-72,64,-949,291,19,-912,0
6892,107703,121,-29,-960,-100,83,-979,300,9,-932,0
41946,655421,-30,1049,59,90,962,-80,0,1009,-97,0
142926,2233234,-484,911,128,818,351,303,553,819,184,1
162827,2544187,-181,1029,69,-54,1000,20,-48,1009,-116,1
14888,232640,111,-29,-980,-90,74,-989,300,0,-941,0
128990,2015484,-454,931,148,809,324,363,0,1009,-77,1
71190,1112359,-1090,598,29,-690,1009,484,-19,1000,-252,1
164138,2564671,-80,1039,89,9,1000,0,-9,1000,-135,1
39480,616890,-60,1029,118,81,1000,-30,38,1028,-58,0
165116,2579953,-101,1029,89,9,1000,60,-9,1000,-116,1
20357,318093,131,-29,-960,-100,64,-989,310,9,-951,0
120962,1890046,-222,990,247,818,277,414,359,885,281,1
164638,2572484,-161,1039,29,0,990,10,-38,1019,-116,1
158709,2479843,-90,1568,306,736,1111,181,-48,1190,-213,1
36043,563187,-121,1049,128,90,981,0,-9,1019,-77,0
147050,2297671,-90,1039,79,54,990,60,0,1009,-106,1
84499,1320312,-191,1029,89,-45,981,141,-38,1000,-87,1
132484,2070078,-424,911,287,836,296,333,436,847,339,1
88310,1379859,-30,1000,49,190,962,151,-77,1000,-126,1
108435,1694312,-303,980,227,863,333,202,466,876,184,1
25798,403109,111,-19,-970,-81,74,-989,291,19,-932,0
77110,1204859,-393,941,19,-54,953,222,-165,942,-48,1
