,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
86941,1358468,-191,1058,267,254,962,131,-19,914,77,1
16875,263687,50,970,346,800,490,141,184,904,427,0
45579,712187,-141,990,237,181,981,161,-135,1038,-38,1
98000,1531265,-20,-88,1009,54,55,-989,359,-133,-902,0
65781,1027843,636,578,594,736,509,323,271,790,563,1
13916,217453,-50,960,435,763,527,222,184,904,456,0
83100,1298453,-272,1392,277,-563,685,-141,19,923,38,1
79340,1239703,-303,686,475,-1181,1009,353,252,1295,-776,1
79990,1249859,111,1156,-316,100,1111,90,-126,1076,77,1
41722,651921,-212,1019,158,272,944,60,-77,1019,-106,1
71549,1117968,666,588,534,754,509,262,281,771,592,1
95978,1499671,-333,509,-801,818,138,484,-980,323,300,0
55778,871546,656,598,514,763,472,313,242,809,543,1
42859,669687,-101,1019,247,290,925,121,-388,685,-495,1
42257,660281,232,529,257,-381,777,20,9,933,0,1
13924,217578,-50,960,415,754,518,181,194,914,436,0
54882,857546,-40,872,584,663,537,414,203,847,553,1
1503,23500,-30,166,-950,-18,27,-989,-165,-304,-922,0
46691,729562,-111,794,376,-509,814,343,87,1247,-106,1
9033,141156,-131,980,297,290,925,30,-1009,66,38,0
49570,774546,-171,1235,316,390,851,10,-106,857,19,1
45785,715406,-313,1382,-178,845,907,0,-48,1000,77,1
91666,1432296,-171,1009,346,181,1009,212,-126,1076,-87,1
39638,619359,-80,1039,138,209,962,10,-58,980,-9,1
72171,1127687,656,598,524,772,490,272,281,780,601,1
1869,29218,30,215,-1019,-18,37,-989,-165,-304,-912,0
6571,102687,202,882,514,781,435,272,-1000,9,77,0
16403,256312,30,970,386,800,481,191,174,904,427,0
45835,716187,-101,1019,237,227,962,101,-97,1000,-48,1
42805,668843,70,1058,168,300,953,111,-378,980,-97,1
11092,173328,-40,960,396,763,527,171,184,904,417,0
37901,592218,-121,1215,148,272,1018,70,-126,866,-135,2
48687,760750,-292,990,168,18,990,80,-155,1047,-77,1
38090,595171,-50,1009,237,154,990,70,-174,1000,-77,2
61828,966078,626,598,544,736,500,333,281,809,543,0
2585,40406,80,29,-980,-27,27,-989,-184,-295,-912,0
46925,733218,-111,1049,227,327,888,181,-67,980,-67,2
22823,356625,121,970,227,345,870,20,135,990,-67,1
14556,227453,-40,950,415,772,518,181,194,895,436,0
49363,771312,-70,1029,138,363,925,101,-87,1000,-58,1
39518,617484,-121,1019,168,200,953,10,-67,1038,-19,1
93677,1463718,202,1019,19,781,518,-121,844,438,281,1
92320,1442515,-282,941,346,-163,861,40,-9,1000,-9,2
42476,663703,-121,1264,-376,690,981,-121,-58,1095,19,1
48768,762015,686,147,118,-636,722,101,9,1171,-174,2
35670,557359,-292,892,168,172,1018,40,-135,1028,-116,2
95943,1499125,-383,323,-752,690,-83,606,-834,619,77,0
32590,509234,-90,1019,227,327,898,60,-135,828,87,2
16769,262031,30,990,346,790,500,141,174,895,436,0
42380,662203,-313,1058,168,-236,1175,-10,0,1057,-262,1
29314,458046,-80,1039,188,336,944,131,339,685,475,1
98797,1543718,60,19,-970,45,55,-979,349,-123,-893,0
22361,349406,-131,1127,207,418,870,50,48,914,77,1
21729,339531,-111,1019,138,163,972,0,9,1019,-106,0
1946,30421,-151,98,-1019,-9,27,-1010,-165,-285,-941,0
53582,837234,-30,882,554,690,537,424,165,876,533,1
8854,138359,393,931,396,781,490,202,-1019,-57,-116,0
97547,1524187,80,29,-970,45,46,-979,339,-133,-902,0
4010,62671,151,990,326,590,407,-666,-407,-38,883,0
100243,1566312,70,19,-940,45,46,-989,349,-142,-941,0
35528,555140,-101,441,366,-563,1000,262,48,1152,-48,2
65871,1029250,636,598,574,727,509,333,281,780,563,1
98105,1532906,50,-19,1029,54,64,-1000,330,-114,-912,0
64996,1015578,626,578,574,745,500,343,281,790,563,1
58800,918765,616,588,584,736,490,333,281,809,553,0
19312,301765,30,980,356,800,500,181,174,895,446,0
89053,1391468,-131,1039,108,-200,1027,282,67,1114,-174,1
13661,213468,-40,931,415,772,518,202,194,914,456,0
25383,396625,383,568,237,-290,842,0,58,971,116,1
34339,536562,-141,1068,99,700,870,252,0,1066,67,1
99627,1556687,70,39,-970,45,55,-979,339,-104,-883,0
92621,1447218,434,1411,-821,72,1194,-121,-48,1000,-97,2
22561,352531,10,1892,128,1072,1259,101,-194,1038,-262,1
8070,126109,212,872,514,800,425,282,466,-19,-941,0
28096,439015,-424,1029,396,-1290,907,646,126,876,388,1
63249,988281,626,598,594,745,509,313,281,800,563,0
44494,695234,-131,931,465,672,592,333,223,809,572,1
78796,1231203,-121,1019,257,200,953,80,-48,1000,-29,1
37133,580218,424,1705,663,381,1166,262,-106,942,-165,1
9783,152875,-171,1019,188,200,962,50,48,1028,-87,0
75935,1186500,-50,1147,277,445,925,50,-9,876,58,1
70188,1096703,656,588,504,754,500,262,271,780,592,1
98458,1538421,0,-205,1019,54,37,-989,339,-133,-902,0
75622,1181609,-575,1039,920,463,648,-616,-135,895,174,1
3138,49046,60,49,-970,-18,37,-979,-262,-323,-893,0
12860,200953,-60,950,396,745,527,191,165,914,427,0
37509,586093,-373,705,336,145,888,0,-223,876,-135,2
75679,1182500,-757,1235,29,309,888,-90,38,990,29,1
100635,1572437,50,29,-960,45,46,-969,339,-123,-902,0
65223,1019125,636,588,584,745,500,333,281,800,553,1
23439,366250,-212,2019,19,-1036,666,171,106,561,485,1
13627,212937,-40,950,405,772,509,191,184,885,436,0
69761,1090031,666,607,514,754,509,262,262,780,582,1
32235,503687,-131,1009,544,1181,1185,-161,-300,1371,-184,1
41945,655406,-111,647,0,-872,953,171,-67,800,106,2
63845,997593,636,588,584,736,500,343,281,790,582,0
79555,1243062,-121,1029,267,181,981,151,-97,1019,0,1
55938,874046,646,598,544,754,481,292,262,819,553,1
2853,44593,60,49,-970,-18,27,-989,-184,-295,-941,0
72548,1133578,666,598,544,754,490,303,281,790,582,1
29757,464968,-10,1000,673,245,1037,252,650,866,271,1
56951,889875,646,598,584,754,490,292,252,809,553,1
97588,1524828,-151,-39,-920,54,64,-989,339,-133,-912,0
42383,662250,-525,901,79,-263,1185,-111,-184,1000,97,1
79287,1238875,-181,1029,237,200,935,141,-58,942,-48,1
60208,940765,636,578,574,727,500,333,271,819,543,0
19395,303062,30,970,356,790,490,161,174,904,436,0
85316,1333078,-141,764,386,-345,648,-70,0,952,-19,1
57948,905453,646,588,554,736,500,313,262,809,563,0
62228,972328,636,588,603,745,500,343,271,800,572,0
12893,201468,-50,960,415,763,509,222,184,885,446,0
43746,683546,-131,941,455,672,583,323,213,819,553,1
51615,806500,-30,882,564,663,555,393,213,838,543,1
41869,654218,-40,1049,207,163,1009,121,-135,1019,-48,2
30317,473718,-131,1019,108,136,981,-20,-165,923,-223,1
17491,273312,50,960,376,800,481,141,165,904,436,0
30577,477781,-141,1019,108,145,972,-60,-854,1076,-320,1
33854,528984,2010,1215,188,245,1120,-131,58,1076,165,2
63362,990046,616,588,574,736,500,333,262,809,563,0
63858,997796,636,578,574,736,500,333,281,800,563,0
17026,266046,20,1000,366,790,490,141,174,904,436,0
90108,1407953,-10,754,227,-27,879,30,58,1009,-19,2
85552,1336765,-232,1019,247,281,898,151,-19,866,97,1
18601,290656,30,980,376,790,481,161,174,904,427,0
43469,679218,-111,941,435,681,592,343,203,819,572,1
80888,1263890,30,1078,198,409,944,50,-368,904,9,1
92163,1440062,-232,1117,207,-36,953,90,-77,1057,-126,2
37160,580640,-767,1921,-1287,409,861,-333,-97,895,-126,1
3770,58921,212,-9,-702,854,-194,-50,-864,323,116,0
24916,389328,90,2303,316,1118,1379,70,0,1209,-77,1
67057,1047781,626,598,594,736,500,323,281,800,553,1
88724,1386328,-636,1833,158,163,1083,-30,126,952,-9,2
27609,431406,-272,745,99,-427,898,70,145,866,165,2
35944,561640,-343,941,178,81,1046,40,-77,1066,-145,2
55825,872281,656,598,544,745,481,303,252,809,553,1
78063,1219750,-101,1029,188,200,953,40,-19,1019,-19,1
80342,1255359,767,1588,-297,1045,1611,-929,-427,1866,-223,1
4570,71421,202,872,514,800,435,262,-310,95,990,0
10375,162125,-121,990,316,409,870,131,-135,733,-592,0
93397,1459343,202,1019,0,790,527,-121,805,504,281,1
58505,914156,636,578,574,736,500,313,262,809,553,0
76975,1202750,10,1029,207,390,907,-20,9,1009,-38,1
68882,1076296,686,588,534,763,509,272,271,780,592,1
34752,543015,-909,990,227,436,777,151,58,895,48,2
23768,371390,-212,1294,108,554,787,-70,-165,1152,87,1
100096,1564015,60,19,-960,45,55,-1000,339,-133,-922,0
4750,74234,212,872,524,800,407,282,-873,590,-368,0
35609,556406,-878,1147,-277,9,981,-262,-116,857,58,2
47918,748734,-161,1019,128,154,962,0,-349,857,-407,1
88769,1387031,404,1568,534,881,1361,60,-349,980,19,1
68289,1067031,676,598,524,745,500,292,271,771,582,1
48663,760375,-252,1450,306,281,925,-60,-242,1180,-203,1
61761,965031,646,588,584,745,500,313,291,790,533,0
21145,330406,242,990,-59,281,925,-30,-320,980,-67,0
24377,380906,-121,1019,247,227,935,161,77,961,67,1
28936,452140,-272,1058,217,145,981,121,300,933,349,2
