,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
17366,271359,343,813,702,272,925,323,252,971,-126,0
19275,301187,272,921,613,263,953,323,359,923,-262,1
22144,346015,777,2147,693,509,157,-90,-689,476,-126,1
17975,280875,151,1009,237,0,953,232,203,942,-300,1
24211,378312,171,960,306,9,657,383,398,800,-87,1
23129,361406,30,529,504,463,657,353,-58,942,-300,1
17795,278062,111,1000,297,-18,935,282,330,952,-87,0
15345,239781,80,1029,178,-81,981,171,203,933,-203,0
26159,408750,171,1078,257,118,935,232,38,961,-135,1
28640,447515,-90,764,465,-136,1564,535,281,1295,-252,1
10815,169000,70,1009,257,-27,972,242,300,923,-203,0
34718,542484,656,1705,702,636,361,-111,165,723,-194,1
10512,164265,70,1009,257,-54,953,262,281,942,-194,0
6516,101828,10,1000,287,-63,981,222,320,914,-97,0
25047,391375,141,1039,188,-18,962,282,262,933,-155,0
14215,222125,80,1019,257,-154,962,202,242,952,-242,0
25208,393890,141,990,306,-63,916,323,252,942,-135,0
5697,89031,-90,1019,138,-90,972,20,-436,-257,-854,0
36888,576390,101,1009,188,-200,962,-141,291,952,-194,1
9609,150156,121,1186,346,-81,814,70,106,914,-252,0
29619,462812,70,1019,237,-90,972,252,252,1000,-77,1
42577,665281,-60,-58,-732,118,55,-979,126,504,-825,0
11085,173218,121,990,168,36,962,161,203,933,-281,0
12765,199468,131,1029,49,36,962,90,271,971,-155,0
13201,206281,101,1049,227,390,944,272,233,1076,-271,0
6055,94625,0,1019,198,-54,972,161,252,857,-213,0
9083,141937,60,1000,306,-54,944,303,310,952,-184,0
3677,57468,393,-166,871,45,111,-1020,-213,-76,-1126,0
38771,605812,-10,1049,39,-218,685,-494,631,304,-145,0
13979,218437,-717,78,59,363,759,343,145,980,-271,0
42062,657234,80,49,-960,81,64,-959,126,523,-854,0
11768,183890,40,970,346,-81,935,202,281,923,-213,0
29949,467968,101,1000,277,9,953,303,233,952,-135,1
14912,233015,70,1019,217,-109,972,202,223,942,-252,0
14702,229734,80,1009,237,-127,972,191,223,952,-252,0
21594,337421,20,970,415,-72,555,575,203,828,-233,1
34858,544671,-282,980,198,-290,842,343,378,1038,126,1
2281,35656,101,49,-950,-9,46,-989,-67,114,-970,0
43711,683000,70,49,-960,118,55,-969,116,523,-834,0
2590,40484,90,49,-950,0,27,-979,-58,114,-990,0
20922,326921,242,1372,-99,890,1351,-606,553,1609,-485,1
42507,664187,80,39,-970,109,55,-969,135,533,-854,0
39328,614515,474,333,-831,109,-500,-595,388,142,-902,0
12015,187750,222,911,415,-327,796,0,174,952,-281,0
769,12031,151,88,-960,-9,37,-969,-77,114,-970,0
36506,570421,-171,1078,386,-381,1018,-90,291,942,-184,1
42687,667000,242,78,-940,109,46,-949,106,514,-834,0
33800,528140,-262,1735,356,-636,1370,-242,281,1390,-427,1
31113,486156,50,1019,217,-27,972,161,252,942,-242,1
5258,82171,-101,1019,168,-181,990,70,-446,-247,-815,0
31522,492546,-1434,529,138,236,1435,323,184,1161,-145,1
4282,66921,-111,1362,-366,127,-37,-959,-427,-257,-844,0
18219,284687,131,1000,297,-9,962,303,281,961,-135,1
23795,371812,424,1392,613,600,333,-181,466,809,-271,1
4122,64421,-30,960,198,109,-18,-969,-436,-257,-854,0
27736,433390,60,862,148,390,731,242,485,847,155,1
13408,209515,80,1019,188,-145,962,181,242,942,-213,0
26143,408500,90,931,504,-127,518,303,281,800,-242,1
25936,405265,30,970,336,-81,953,272,174,961,-242,1
16933,264593,464,1676,425,154,462,-60,38,742,-252,0
19749,308593,-30,1088,326,-145,731,494,300,838,9,1
25814,403359,30,1009,306,-118,962,292,271,1000,-194,1
16347,255437,131,1029,178,-90,962,161,242,961,-203,0
38541,602218,40,1029,138,-254,1259,30,912,295,262,0
21998,343734,-151,1343,29,245,1500,202,417,1466,-252,1
36302,567234,-202,431,79,354,805,50,155,1095,-203,1
19238,300609,141,980,336,-36,925,333,174,990,-203,1
20098,314046,-515,2117,613,-618,1009,242,184,857,-97,1
8024,125390,80,1000,306,-118,944,292,262,971,-97,0
5450,85171,-90,1039,148,-127,962,0,-427,-266,-834,0
32015,500250,-767,2401,366,-890,1203,0,223,857,-135,1
16468,257328,121,1009,198,-90,972,181,252,942,-213,0
42403,662562,101,-19,-1079,127,37,-959,135,514,-834,0
18070,282359,70,950,386,-100,916,353,213,923,-300,1
26565,415093,30,1186,158,-527,1074,-40,145,1085,-106,1
30056,469640,60,1000,277,-9,990,202,203,1009,-77,1
3999,62500,-1393,843,-841,127,-18,-979,-427,-228,-864,0
25857,404031,60,1009,297,-18,944,292,300,933,-233,1
28273,441781,767,705,1049,336,824,242,213,942,-349,1
30966,483859,-60,1029,188,-118,944,161,339,895,-300,1
9233,144281,70,1000,267,-45,935,313,262,961,-194,0
7877,123093,40,1000,247,-109,944,272,271,952,-106,0
21937,342781,-353,578,356,309,981,313,48,847,-174,1
18141,283468,70,1039,178,100,953,212,320,895,-310,1
11142,174109,20,784,386,-154,944,111,223,895,-300,0
20749,324218,222,1058,178,-9,944,262,-48,980,-19,1
24049,375781,50,627,712,-81,1398,484,262,1095,-155,1
12845,200718,111,1049,69,63,972,60,233,942,-135,0
32972,515203,-90,1343,227,-545,1157,-343,-29,1047,-77,1
14900,232828,80,1009,217,-109,972,222,223,952,-281,0
40434,631796,90,49,-960,81,64,-989,320,247,-922,0
8568,133890,50,1009,277,-18,953,292,339,933,-184,0
18439,288125,131,970,356,-63,953,292,126,980,-252,1
31016,484640,60,1000,306,-90,953,323,368,914,-223,1
15934,248984,151,990,217,-72,981,171,252,961,-194,0
22854,357109,-323,1264,287,-290,1555,656,407,933,-155,1
30729,480156,272,950,148,63,907,202,174,895,-262,1
23662,369734,90,872,217,609,324,232,87,657,-194,1
21896,342140,-111,1009,633,54,888,393,203,857,-300,1
20026,312921,50,1235,168,-418,1009,-70,-58,971,-77,1
29239,456875,70,1009,267,-45,990,272,291,942,-126,1
11117,173718,70,990,178,0,981,161,271,914,-203,0
35732,558328,-222,647,831,745,1296,292,203,933,-48,1
42575,665250,363,225,-1059,109,55,-969,126,514,-825,0
17174,268359,575,2176,495,-272,1620,565,291,800,-165,0
31406,490734,20,1029,168,-72,962,141,203,942,-300,1
42740,667828,242,78,-910,127,37,-969,126,514,-825,0
15771,246437,111,1019,188,-109,981,121,233,952,-233,0
44213,690843,60,39,-980,109,55,-979,116,523,-844,0
10445,163218,40,1009,287,-45,953,282,291,952,-213,0
14300,223453,80,1009,247,-154,944,222,213,933,-252,0
17763,277562,111,1000,306,-36,953,292,310,961,-116,0
2139,33437,303,49,-920,-9,37,-979,-58,104,-980,0
13787,215437,111,1009,247,-190,981,141,233,971,-174,0
17513,273656,101,990,247,0,953,272,271,971,-126,0
33577,524656,-222,1254,257,-1036,1472,212,660,885,-417,1
1658,25921,80,-29,-940,-9,37,-969,-48,104,-980,0
42682,666921,232,68,-940,118,64,-969,135,514,-834,0
17867,279187,141,1000,277,-27,944,282,310,942,-126,0
23220,362828,252,970,128,90,972,474,262,933,-271,1
25302,395359,70,970,366,-9,944,272,213,980,-155,0
31059,485312,101,1000,306,-36,953,303,203,952,-242,1
8642,135046,50,990,326,-45,944,323,320,952,-135,0
37319,583125,-101,1196,-118,-36,1092,-161,398,1019,-116,1
21465,335406,161,1166,217,145,907,383,184,1028,-106,1
19327,302000,60,980,267,-100,953,262,203,1009,-155,1
31456,491515,171,901,148,-354,740,-121,-87,961,-184,1
40503,632875,80,19,-970,81,55,-959,310,247,-902,0
20603,321937,-212,1068,297,472,657,606,572,790,-203,1
6024,94140,-272,676,158,136,990,424,213,1028,-242,0
42344,661640,-50,333,-693,90,64,-1000,135,523,-854,0
43406,678234,-151,127,1039,90,55,-979,126,514,-834,0
18248,285140,101,990,297,-18,916,313,271,961,-155,1
19760,308765,202,1029,297,9,888,242,48,923,-67,1
27648,432015,-40,950,49,354,740,161,155,828,-233,1
5586,87296,-101,1029,168,-145,972,70,-436,-247,-844,0
39077,610593,101,1049,29,27,55,-989,368,152,-893,0
18755,293062,131,970,356,-72,944,303,135,952,-262,1
30344,474140,141,1029,188,27,990,141,291,923,-271,1
41769,652656,80,49,-960,81,83,-989,77,600,-747,0
18563,290062,111,980,326,-63,944,292,165,961,-271,1
21124,330078,2030,1254,-267,-209,916,252,155,1209,-9,1
6376,99640,40,1000,306,-90,972,252,291,980,-252,0
39429,616093,747,294,-663,-190,-37,-1010,378,161,-883,0
25419,397187,60,1029,-29,54,925,80,-184,866,-485,0
31951,499250,-1000,2303,782,-1145,1555,-444,359,1152,-310,1
7261,113468,70,1000,316,-81,944,333,252,952,-194,0
33733,527093,-70,1294,128,-527,1138,-303,-116,961,-87,1
10918,170609,40,1009,277,-81,962,272,271,942,-213,0
5561,86906,-90,1029,168,-172,907,202,-446,-247,-844,0
26599,415625,2303,1235,89,-609,1157,121,194,1009,-97,1
12355,193062,60,1049,-19,72,1000,30,271,990,-165,0
16425,256656,131,1019,178,-81,962,131,242,961,-223,0
392,6140,141,88,-960,-9,27,-979,-67,114,-970,0
17918,279984,101,990,297,-9,953,303,320,952,-135,0
31322,489421,50,1029,198,-9,972,181,262,942,-203,1
39646,619484,494,401,-574,727,-37,50,1029,114,-48,0
23971,374562,-151,1656,287,-509,1083,878,29,733,-155,1
24857,388406,212,1019,376,72,842,454,174,1028,-67,1
604,9453,141,107,-960,0,37,-969,-58,114,-970,0
36662,572859,-161,1009,237,-272,953,-40,233,952,-165,1
37364,583828,303,862,-59,281,962,-10,174,1047,-165,1
18268,285453,131,990,277,-9,962,242,242,942,-174,1
41176,643390,101,19,-940,81,46,-1010,310,247,-883,0
40083,626312,343,294,-475,45,120,-656,291,314,-873,0
21636,338078,-313,617,297,345,768,333,-77,1019,-233,1
29658,463421,30,1137,99,-36,907,-131,242,847,-291,1
28864,451015,20,1411,346,18,666,515,533,819,-252,1
1795,28062,141,156,1009,0,18,-979,-58,104,-990,0
11451,178937,40,1049,198,18,953,222,281,914,-174,0
30834,481796,-414,1578,475,-1645,1657,10,611,1447,-310,1
27852,435203,-2323,460,554,809,1203,-353,524,1171,-223,1
22095,345250,232,1049,574,254,407,242,398,790,-262,1
674,10546,141,98,-960,9,27,-979,-67,114,-970,0
29092,454578,101,1019,257,27,1009,141,330,923,-310,1
34763,543187,-909,2225,564,-1009,1379,-383,271,923,-77,1
32670,510484,111,843,297,645,527,181,29,761,-67,1
473,7406,131,98,-950,-9,27,-979,-58,104,-970,0
10099,157812,40,1000,257,-27,944,262,262,942,-223,0
17692,276453,90,1000,287,-54,953,262,271,952,-155,0
43901,685968,70,19,-960,118,46,-969,135,504,-815,0
18873,294906,101,980,376,-72,925,323,126,952,-252,1
2137,33406,121,0,-920,0,46,-989,-58,114,-980,0
15247,238250,101,1039,178,-63,990,131,223,933,-281,0
21533,336468,-50,872,415,127,861,323,310,990,-67,1
26441,413156,0,2058,693,-572,1250,626,320,742,-233,1
22328,348890,-1171,382,168,327,1101,232,-29,942,-184,1
20938,327171,-121,970,485,-263,907,313,427,847,-58,1
38716,604953,70,1000,326,54,833,-393,883,38,359,0
42347,661687,-141,-352,-1039,109,64,-969,135,514,-825,0
43829,684843,70,39,-950,127,55,-979,116,523,-834,0
13959,218125,1787,1803,584,-818,1370,202,165,885,-223,0
17974,280859,151,1019,227,-36,944,232,194,933,-271,1
28210,440796,-40,1460,732,-1045,1129,171,359,866,-38,1
26097,407781,131,1039,227,-272,1092,171,77,1000,-9,1
6535,102125,-10,1000,277,-54,962,282,203,1419,165,0
34520,539390,-808,333,158,136,1314,424,330,971,-174,1
41935,655250,70,49,-970,90,64,-989,126,523,-815,0
10697,167156,50,1009,287,-54,962,272,291,952,-184,0
2921,45656,101,49,-950,900,92,1141,-19,104,-980,0
4945,77281,-40,1019,99,118,-37,-949,-446,-257,-844,0
25342,395984,80,1019,267,-18,944,252,291,942,-135,0
23885,373218,10,980,326,-227,935,282,271,866,-223,1
3319,51875,858,-205,69,-854,-101,-434,-242,409,-728,0
40892,638953,90,49,-950,81,64,-1000,320,219,-902,0
15450,241421,70,1009,217,-72,981,191,242,942,-223,0
12425,194156,20,1029,9,9,990,40,262,961,-174,0
1908,29828,101,39,-950,0,27,-979,-58,104,-961,0
41970,655796,101,29,-950,90,55,-979,135,504,-834,0
20493,320218,202,1088,267,-81,981,242,-67,933,-126,1
23542,367859,3323,1205,168,481,1314,-757,281,1533,-368,1
1991,31125,20,-98,-1188,0,46,-989,-77,123,-980,0
40855,638375,60,49,-950,90,46,-969,310,238,-893,0
33762,527546,1989,1823,-39,-772,1064,151,174,838,-388,1
21507,336062,-212,803,485,545,611,292,-9,895,-194,1
35496,554640,-50,441,346,481,611,313,58,942,-223,1
18042,281921,171,1019,217,36,972,212,203,952,-291,1
14068,219828,90,1019,237,-127,972,191,223,961,-252,0
13191,206125,90,1000,198,-9,990,101,291,904,-223,0
41330,645796,90,49,-950,81,64,-989,291,238,-902,0
42771,668312,232,78,-950,127,46,-959,135,514,-834,0
9377,146531,70,1009,287,-72,944,303,271,952,-174,0
31325,489468,60,1039,198,-9,953,161,252,961,-223,1
38803,606312,60,1039,227,-500,620,-343,-718,-428,-669,0
10507,164187,70,990,287,-45,953,282,271,942,-203,0
18876,294953,111,990,346,-72,953,292,126,980,-252,1
34667,541687,2525,1372,-405,-263,1222,-111,436,1247,-106,1
43850,685171,60,49,-960,118,55,-989,126,514,-825,0
41963,655687,70,49,-980,81,55,-969,135,514,-815,0
6706,104796,10,1000,316,-172,935,272,184,952,-223,0
35873,560531,20,980,316,-72,962,303,174,1019,-77,1
15157,236843,141,1019,257,-118,953,282,223,961,-203,0
35572,555828,-111,852,99,-209,1055,-141,310,914,-281,1
20286,316984,161,980,217,-454,1000,101,87,904,-87,1
38470,601109,90,1019,138,-54,925,141,1019,76,291,0
41398,646859,80,39,-980,100,55,-979,310,247,-912,0
26653,416468,-131,794,-207,172,648,141,155,761,-126,1
4027,62937,-212,1382,-752,118,-37,-969,-427,-238,-864,0
20219,315937,121,1009,316,0,925,202,38,980,-135,1
3437,53718,929,-147,445,-627,-287,-818,-174,504,-1009,0
42766,668234,262,107,-950,118,55,-969,126,523,-834,0
12835,200562,141,1049,19,100,1000,90,281,990,-106,0
43683,682562,40,49,-960,118,55,-959,135,504,-854,0
33137,517781,272,1058,485,200,379,363,359,742,-233,1
19708,307953,494,2049,623,-554,1018,595,262,780,-242,1
41809,653281,90,39,-960,72,64,-969,126,514,-825,0
31006,484484,90,1029,247,18,962,222,368,914,-281,1
26602,415671,-696,1460,-69,236,1425,-303,407,1447,-310,1
8446,131984,50,990,356,-90,925,343,271,961,-165,0
40024,625390,323,392,-801,945,9,202,495,-200,-1087,0
23023,359750,70,1098,237,190,1055,454,165,1142,-174,1
7870,122984,50,1019,247,-109,935,323,281,971,-116,0
17895,279625,121,1000,267,9,935,303,339,942,-145,0
40449,632031,80,29,-960,90,55,-979,320,247,-922,0
23835,372437,-10,1333,267,-418,1157,-272,0,1028,-106,1
12872,201140,60,1058,19,9,990,10,330,961,-165,0
35275,551187,191,1000,306,45,953,262,-19,961,-135,1
27590,431109,232,1843,336,81,629,20,-223,657,-116,1
22463,351000,343,558,267,372,712,343,-9,933,-194,1
17306,270421,535,627,188,200,1388,292,330,1266,-349,0
15795,246812,121,1029,158,-109,990,131,252,952,-213,0
6627,103562,30,1009,247,-36,981,252,339,980,-87,0
34753,543031,90,1117,297,-400,1018,20,0,942,-126,1
39218,612796,70,186,-950,0,55,-969,368,161,-873,0
33428,522328,-444,421,128,336,833,656,0,1161,-87,1
19239,300625,141,980,356,-63,953,333,213,971,-213,1
32488,507640,3323,1852,89,527,296,939,-97,1257,233,1
7504,117265,40,1000,316,-45,935,282,262,1123,58,0
7843,122562,60,1000,277,-81,935,303,262,971,-116,0
43794,684296,90,29,-950,118,55,-959,106,533,-844,0
11577,180906,111,1000,138,-18,972,252,223,961,-252,0
41766,652609,80,39,-980,81,46,-969,165,523,-902,0
13585,212281,80,1019,207,-172,962,171,252,942,-252,0
21447,335125,1383,2323,-29,-590,675,141,87,914,-339,1
34715,542437,232,1303,376,618,416,212,106,723,-97,1
35611,556437,-10,1372,425,45,1055,323,203,828,-300,1
9014,140859,90,1000,257,-36,944,303,291,952,-184,0
33576,524640,1292,2450,39,-672,1537,121,572,1095,-174,1
30107,470437,60,980,336,-63,944,282,262,933,-174,1
21044,328828,454,1382,336,427,666,252,87,1019,29,1
17182,268484,-666,313,138,409,1148,272,58,980,-262,0
64,1015,151,88,-950,0,0,0,0,0,0,0
28315,442437,181,970,366,-72,944,323,203,971,-116,1
28272,441765,747,725,910,254,842,242,126,1009,-291,1
17181,268468,-1020,460,19,218,1194,212,58,980,-262,0
25952,405515,20,980,326,-45,944,272,165,942,-281,1
33150,517984,121,980,267,-90,935,191,-213,933,-9,1
2168,33890,111,-98,-1099,0,46,-969,-58,104,-990,0
8207,128250,60,980,336,-136,925,323,242,980,-58,0
5733,89593,-80,1039,118,-127,990,50,-436,-257,-844,0
6470,101109,10,1009,267,-54,962,242,213,1161,29,0
8899,139062,60,980,316,-63,925,323,262,952,-184,0
36842,575671,212,1117,-69,-272,879,-80,135,980,-184,1
17384,271640,70,1000,316,-181,944,262,194,1000,-77,0
41618,650296,80,49,-970,81,55,-989,300,171,-854,0
10602,165671,70,990,267,-36,962,272,271,952,-203,0
14260,222828,101,990,257,-154,953,202,203,952,-242,0
2133,33343,90,29,-990,-9,27,-989,-58,123,-990,0
31417,490906,-40,1049,168,-209,1064,50,165,1000,-262,1
22049,344531,212,1058,267,-136,1018,262,0,933,-165,1
17025,266031,121,941,405,-200,953,373,368,761,-252,0
11626,181671,50,1009,237,-136,972,222,223,952,-184,0
34103,532875,171,1068,326,-45,898,252,29,847,-174,1
8579,134062,50,1000,297,-45,935,313,213,866,-310,0
43156,674328,60,98,-960,127,64,-979,126,514,-834,0
26179,409062,-959,509,247,63,1416,393,320,1342,-398,1
14484,226328,101,1000,257,-136,962,212,174,980,-223,0
42654,666484,202,88,-940,118,46,-969,126,514,-844,0
36879,576250,151,1049,-267,27,1009,-232,223,1000,-155,1
41049,641406,90,29,-950,72,55,-969,291,228,-893,0
29583,462250,333,1058,-79,-272,981,414,135,1009,-194,1
26590,415484,252,1343,346,572,444,131,184,790,-203,1
10116,158078,80,1000,247,-63,962,242,242,961,-242,0
38734,605234,20,1019,247,63,759,-252,961,-28,291,0
38888,607640,181,1000,138,-700,333,-757,368,152,-893,0
5253,82093,-70,1039,138,-163,990,80,-446,-247,-864,0
3969,62031,-181,117,-801,127,-37,-969,-436,-238,-864,0
14332,223953,101,1000,247,-136,953,202,233,914,-252,0
20293,317093,-30,1196,79,-690,1194,-505,203,980,-145,1
20562,321296,151,1137,227,-336,1018,30,-9,1000,-135,1
41797,653093,80,49,-950,72,55,-959,135,523,-844,0
29236,456828,111,980,326,-54,925,292,291,923,-106,1
8279,129375,70,980,336,-109,925,353,262,971,-48,0
34670,541734,-383,1215,1237,36,1740,767,699,819,77,1
9561,149406,80,1019,306,-127,935,373,242,980,-145,0
34537,539656,3252,1176,29,-245,935,494,19,1257,203,1
16102,251609,131,1019,158,-27,981,151,242,961,-242,0
20489,320156,141,1029,287,-36,916,222,174,1038,-135,1
24036,375578,-161,1333,277,-645,1277,-141,300,1171,-165,1
32921,514406,-636,313,821,172,1314,696,252,1028,-242,1
12153,189906,222,882,297,54,935,171,203,980,-126,0
820,12828,151,117,-950,0,27,-979,-67,123,-961,0
13220,206578,242,990,158,-81,1000,151,262,952,-194,0
38667,604187,101,1029,168,163,925,-343,932,95,242,0
8592,134265,60,1009,267,-63,953,262,233,961,-213,0
6171,96437,20,1029,198,-36,990,191,291,914,-378,0
32319,505000,-50,931,435,-190,907,202,126,885,-233,1
15362,240046,50,1029,188,-72,972,202,233,942,-242,0
43479,679375,-151,127,1089,109,46,-979,116,523,-805,0
26703,417250,121,1245,217,-245,1101,-272,-38,961,-252,1
40324,630078,80,39,-960,90,55,-969,320,228,-883,0
14800,231265,60,1019,207,-118,962,191,194,961,-281,0
37714,589296,141,1019,237,72,981,242,310,1009,-48,1
43442,678796,-202,127,1039,127,46,-969,116,523,-834,0
6574,102734,10,1000,267,-90,953,272,262,657,9,0
40075,626187,646,480,-623,172,462,-979,291,323,-893,0
3646,56984,1202,68,762,218,-18,-1090,213,66,-922,0
26689,417031,121,1019,415,-45,870,474,252,1057,-262,1
818,12796,313,0,-782,0,27,-969,-67,114,-980,0
27592,431140,757,2362,29,-872,833,434,-106,1009,-650,1
911,14250,272,49,-871,0,18,-979,-58,123,-961,0
20442,319421,-606,441,524,309,1555,363,320,1171,-174,1
10370,162046,40,1009,267,-63,962,252,271,942,-233,0
36191,565500,-515,1294,-584,0,1388,-515,291,1114,-165,1
18309,286093,70,990,297,-63,953,303,135,933,-262,1
36579,571562,-181,1009,217,-245,953,-10,242,961,-223,1
600,9390,141,88,-960,-9,46,-989,-58,104,-980,0
35812,559578,20,1039,415,481,731,404,300,980,-233,1
21458,335296,-212,921,366,309,675,272,436,780,-116,1
26824,419140,898,872,742,-218,907,151,233,1028,-184,1
31762,496296,-131,1343,267,-563,1092,-222,-233,914,-58,1
25375,396500,191,1019,198,54,981,222,262,961,-223,0
42934,670859,-404,137,792,127,55,-979,135,523,-844,0
37584,587265,111,1029,247,0,962,252,242,933,165,1
24071,376125,-80,1254,29,-672,1583,-343,398,1190,-77,1
34418,537796,80,911,435,-109,601,616,368,714,-184,1
20435,319312,-707,2058,633,-981,1296,20,165,1009,-184,1
10169,158906,70,1000,277,-63,944,282,213,971,-203,0
26022,406609,50,980,306,-136,962,212,184,942,-242,1
22454,350859,-747,568,603,54,1462,535,310,1419,-368,1
17449,272656,121,1019,257,9,953,272,310,971,-97,0
12581,196593,50,1049,9,45,990,10,271,971,-155,0
3482,54421,909,98,267,-481,-92,-737,-223,314,-834,0
10704,167265,60,990,257,-45,953,262,291,952,-194,0
16338,255296,121,1029,168,-72,972,171,252,971,-233,0
612,9578,131,98,-950,-9,46,-959,-58,114,-970,0
10235,159937,80,1009,267,-27,953,242,252,952,-165,0
1836,28703,202,98,1009,-18,37,-979,-77,114,-990,0
8402,131296,70,990,346,-118,944,303,213,971,-155,0
14096,220265,101,1029,247,-136,972,171,203,961,-233,0
10521,164406,80,1009,267,-27,944,252,310,933,-223,0
37724,589453,101,1000,267,-9,981,252,330,1000,9,1
17601,275031,101,1000,257,-9,953,282,281,961,-145,0
22652,353953,-303,1833,663,-790,1157,202,106,1000,-184,1
19825,309781,212,1068,247,-63,935,222,9,980,-58,1
40093,626468,121,401,-1207,536,342,-1020,271,323,-883,0
3423,53500,1030,9,366,-518,-92,-888,-126,447,-941,0
36665,572906,-141,990,227,-272,972,-60,223,971,-165,1
34441,538156,-30,1294,9,-418,1101,-141,-48,1028,-58,1
22172,346453,111,1029,287,-136,962,131,223,714,-9,1
41282,645046,80,39,-970,90,55,-969,271,257,-902,0
40707,636062,90,9,-970,81,46,-969,310,238,-912,0
20331,317687,-50,1039,198,-681,1129,242,407,1000,9,1
16720,261265,141,1029,188,-72,972,151,252,952,-223,0
28050,438296,-707,647,445,136,870,535,165,866,-252,1
21919,342500,121,1147,277,-363,1120,60,-9,1142,-38,1
17798,278109,151,1000,287,-18,972,282,339,933,-106,0
35044,547578,-303,421,79,318,1222,282,87,914,-194,1
41996,656203,70,39,-970,72,46,-949,126,504,-825,0
41095,642125,80,49,-970,90,64,-979,300,228,-912,0
27881,435656,-1171,1411,237,-472,1351,-111,174,942,-495,1
18585,290406,101,980,326,-54,944,313,155,980,-271,1
10361,161906,70,1000,257,-27,953,252,281,961,-223,0
684,10703,151,88,-970,-9,37,-979,-77,114,-980,0
