,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
110986,1734171,-151,1950,306,-772,1083,313,242,952,126,1
4407,68875,-181,872,267,-45,833,-515,0,19,-970,0
149346,2333546,343,970,108,-572,481,656,-184,923,417,0
71755,1121187,292,1000,138,-572,453,666,-194,980,262,1
139126,2173859,212,1039,148,-209,972,272,165,1019,38,1
160420,2506578,202,970,297,-227,907,202,106,980,116,1
157231,2456750,10,1313,148,-472,1138,131,203,1114,145,1
72079,1126250,303,990,128,-572,444,656,-174,980,242,1
26809,418906,50,1019,158,-190,972,111,48,1028,48,0
66061,1032218,282,990,108,-581,472,656,-135,1000,184,1
36317,567468,50,1029,158,-245,953,101,38,1000,67,1
1701,26593,-121,19,-940,-18,18,-989,9,19,-980,0
125264,1957265,535,539,-39,318,962,-222,135,914,97,2
62963,983812,232,1019,138,-118,990,171,194,1038,-19,1
31608,493890,-1252,1039,9,-390,1175,-60,155,1533,145,1
9352,146140,70,1019,198,-336,925,60,-427,-180,-912,0
4012,62703,171,-254,-1217,-454,0,-1040,9,9,-970,0
73995,1156187,303,970,138,-572,453,656,-184,990,223,1
155638,2431859,323,1176,59,-318,870,575,213,828,106,2
154265,2410406,232,1058,168,-300,916,272,252,933,135,1
76313,1192406,313,980,118,-572,453,676,-203,980,233,1
108644,1697578,1858,1303,-851,-227,879,161,97,933,233,1
7637,119343,90,1029,188,-336,925,111,-339,-66,-873,0
131770,2058921,323,960,277,-563,342,727,48,980,300,1
60020,937828,-60,1029,188,-336,935,151,29,1019,0,1
158493,2476468,313,960,89,-545,638,575,-29,1009,135,1
80450,1257046,313,990,138,-563,453,686,-203,980,223,1
104749,1636718,-858,186,594,27,944,-80,203,1142,97,1
66115,1033062,313,980,118,-572,472,666,-135,1000,184,1
132712,2073640,333,970,217,236,1000,141,223,876,-77,1
70352,1099265,313,970,148,-563,462,656,-184,971,252,1
31275,488687,484,696,198,663,1296,101,126,933,48,1
130289,2035781,50,941,455,-545,231,787,19,1000,271,1
72260,1129078,313,980,138,-554,453,707,-184,980,233,1
137897,2154656,-929,88,376,518,1175,-141,213,1085,58,1
168700,2635953,-30,-39,-930,-90,9,-979,9,47,-1000,0
100931,1577062,242,1019,207,-245,907,282,48,904,165,0
163723,2558187,222,58,-1217,63,-796,474,-165,971,271,0
30956,483703,111,1009,217,-281,935,171,77,923,19,1
52207,815750,141,1431,287,81,981,353,116,933,19,1
31676,494953,1272,1735,128,-136,629,242,-106,914,-9,1
92383,1443500,262,1000,178,-590,416,666,-184,980,223,0
170103,2657875,40,29,-930,-109,9,-989,19,57,-990,0
125518,1961234,353,1264,-29,-218,1074,353,242,1009,29,2
102061,1594718,141,1009,118,-190,962,101,67,971,135,0
47454,741484,242,1019,99,-727,398,535,-97,1019,155,1
4262,66609,-292,1166,277,-109,-9,-565,19,19,-980,0
83981,1312218,272,1000,178,-581,435,686,-184,980,262,1
90172,1408953,282,980,178,-581,425,707,-174,990,233,0
161661,2525968,30,1509,217,-318,1129,121,135,980,242,1
139264,2176015,191,1049,108,-290,953,353,242,1028,67,2
58776,918390,141,1000,178,-181,944,121,145,980,19,1
52460,819703,151,1009,168,-136,981,121,97,1028,48,1
168750,2636734,-40,-19,-1009,-100,27,-989,-9,47,-980,0
154381,2412218,141,1009,138,-281,907,242,116,914,135,1
51958,811859,80,1009,207,-163,990,151,87,1038,58,1
71943,1124125,323,970,138,-563,453,656,-194,980,252,1
75040,1172515,323,980,138,-581,453,656,-194,980,233,1
153161,2393156,-20,1019,89,-236,879,131,9,971,242,0
107509,1679843,474,519,108,836,1250,161,135,1028,135,1
82659,1291562,252,1000,158,-590,425,656,-203,980,262,1
121693,1901468,-50,1686,217,-854,1111,575,310,980,48,1
132754,2074296,-131,784,297,227,1212,-151,-97,952,320,1
141578,2212171,80,1039,138,-672,416,595,-271,904,398,1
75448,1178890,323,980,148,-572,462,666,-184,971,242,1
102274,1598046,141,1009,128,-190,962,90,58,1000,155,0
25827,403562,-111,1705,415,-754,1018,404,67,980,-19,0
157045,2453843,151,1019,168,-218,953,131,194,1009,58,1
139161,2174406,212,1039,178,-254,916,303,165,942,87,2
94676,1479328,-80,803,435,-636,314,636,-135,1009,174,0
15253,238343,90,1009,178,-290,935,111,77,990,97,0
100354,1568046,292,1156,257,-281,990,272,145,990,58,0
125708,1964203,171,1509,-326,145,1250,70,213,1000,48,1
92660,1447828,262,1000,158,-581,425,676,-184,980,242,0
101898,1592171,161,1009,148,-172,981,90,155,914,165,0
101757,1589968,141,1029,148,-172,962,90,87,1000,155,0
124283,1941937,181,500,128,536,1055,242,67,923,155,1
112517,1758093,101,1176,138,163,824,-90,67,866,145,1
160297,2504656,191,1058,227,-381,824,292,77,895,233,1
153777,2402781,151,1019,158,-245,944,202,97,942,184,1
149357,2333718,363,980,108,-581,481,656,-165,923,398,0
50518,789359,121,1029,158,-218,953,101,48,1009,0,0
61389,959218,222,1107,89,-354,981,262,155,1038,-87,2
159634,2494296,232,1000,158,-618,453,626,-135,961,320,1
19603,306312,90,1019,207,-818,351,393,-184,1009,9,0
18345,286656,10,1019,247,-827,342,404,-174,1000,-29,0
39787,621687,181,1029,227,-227,962,191,87,1028,19,2
115434,1803671,313,911,356,-500,268,818,48,961,330,1
149466,2335421,333,980,108,-572,481,646,-165,923,407,0
107484,1679453,181,1019,198,-163,953,161,126,942,116,1
9321,145656,101,1009,178,-345,935,50,-446,-171,-854,0
87439,1366250,262,1000,148,-600,425,666,-194,980,223,0
153789,2402968,151,1637,148,-645,1009,555,252,990,223,1
24055,375875,101,1019,217,-754,333,555,-242,980,67,0
38934,608359,111,1009,168,-272,944,121,87,1028,-19,2
81111,1267375,313,970,158,-563,444,656,-203,971,262,1
163382,2552859,202,990,178,-800,259,494,-165,961,262,0
52087,813875,1131,1852,-59,-327,861,737,-87,904,58,1
92003,1437562,282,980,168,-572,416,686,-184,980,223,0
111156,1736828,-60,1000,158,-309,953,262,203,990,77,1
159885,2498218,252,1000,138,-618,462,626,-203,942,378,1
131226,2050421,333,960,257,-572,342,717,38,990,300,1
160985,2515406,303,990,79,-618,527,565,97,990,145,1
99674,1557421,171,1019,198,-281,925,222,106,1009,48,0
93299,1457812,121,1029,128,-363,879,262,145,990,58,0
74757,1168093,323,980,138,-572,453,666,-194,980,252,1
138507,2164187,202,1009,148,-127,972,181,271,961,155,1
27941,436593,70,1401,108,181,888,-171,-48,971,97,1
17248,269515,10,1009,257,-827,342,404,-174,1000,-97,0
40146,627296,848,803,722,-263,703,393,48,1304,38,1
165457,2585281,80,186,-1029,-18,129,-1040,990,133,-475,0
55523,867562,-60,1784,237,-854,1009,585,155,1028,58,1
47862,747859,242,1009,99,-736,416,505,-77,1000,155,1
49991,781125,151,1009,158,-200,962,151,19,1019,58,0
14429,225468,90,1029,207,-272,953,101,58,1009,77,0
39467,616687,151,1009,188,-254,916,232,135,980,29,2
132995,2078062,161,1058,217,-290,916,252,165,876,135,1
146419,2287812,60,784,336,-700,407,666,-174,923,398,1
106418,1662796,80,1058,29,109,1074,30,242,1066,9,1
51065,797906,70,1019,148,-209,972,101,77,1019,29,0
1327,20750,-60,235,950,-18,0,-969,9,9,-951,0
120772,1887078,151,1068,89,127,842,-20,77,971,106,1
34202,534421,90,1058,277,-281,907,292,-77,790,106,1
22437,350593,202,1009,207,-754,379,505,-252,990,58,0
149215,2331500,363,950,89,-572,462,666,-174,923,368,0
7163,111937,80,1009,168,-363,916,70,-330,-47,-922,0
125353,1958656,797,166,-79,809,824,-404,-48,895,203,2
108952,1702390,121,1578,346,-627,962,454,184,1114,-67,1
14153,221156,101,1029,158,-290,935,60,87,1009,77,0
170932,2670828,-70,9,-960,-109,9,-979,-106,-66,-980,0
154159,2408750,-202,401,287,-181,944,-373,29,952,203,1
132075,2063687,313,960,277,-572,324,757,19,980,310,1
37407,584500,10,1029,198,-218,953,70,29,1028,48,1
147474,2304296,333,980,118,-545,537,676,77,1009,126,1
122793,1918656,40,1441,99,-100,842,-50,67,857,145,2
79941,1249093,333,990,158,-563,453,676,-194,980,252,1
1444,22578,40,68,-1000,-18,18,-979,19,9,-990,0
149051,2328937,353,960,99,-581,481,646,-184,923,398,0
126004,1968828,202,1009,188,-254,898,212,116,904,87,1
111404,1740703,-838,245,702,545,907,131,106,1266,126,1
133552,2086765,70,1029,148,-172,981,70,97,980,223,1
127530,1992671,222,1225,89,-481,944,424,213,866,67,2
9336,145890,80,1039,207,-345,935,60,-398,-161,-873,0
71408,1115765,313,990,148,-572,462,666,-184,971,242,1
101558,1586859,141,1019,148,-190,962,90,77,1000,135,0
88493,1382718,252,990,148,-590,425,686,-184,971,242,0
15311,239250,30,1019,198,-327,935,40,19,1000,87,0
5505,86031,141,990,227,-836,277,464,9,28,-990,0
20028,312953,80,1009,198,-827,370,404,-203,1000,-29,0
142756,2230578,50,1029,207,-663,379,616,-174,933,359,1
135654,2119609,90,1009,148,-190,962,70,135,1000,135,1
18434,288046,70,1029,178,-827,342,414,-184,1009,-19,0
13619,212812,90,1009,178,-300,935,101,58,1009,126,0
21960,343140,90,1009,217,-818,351,404,-203,1009,29,0
169102,2642234,40,-78,-970,-109,9,-969,0,57,-970,0
168855,2638375,313,-68,990,-90,18,-979,9,47,-970,0
90936,1420890,262,1009,168,-590,416,676,-184,961,252,0
135601,2118781,90,1039,148,-181,981,60,135,1000,165,1
125633,1963031,2010,1833,-2099,-281,1000,-181,67,847,320,1
161111,2517375,323,1009,277,-590,518,595,97,1047,242,1
98101,1532843,171,1000,207,-654,379,606,-233,971,252,0
55294,863984,303,1049,138,-100,1111,242,184,1085,29,1
86697,1354656,262,990,148,-590,425,676,-174,980,252,0
59520,930015,90,1019,237,-181,962,151,48,1019,29,1
57931,905187,-212,990,19,-9,879,-10,19,971,-9,1
109500,1710953,191,1078,257,-354,851,303,0,933,155,1
132088,2063890,323,960,287,-572,333,707,38,971,281,1
63997,999968,404,1029,564,-363,962,181,135,1219,-165,2
26655,416500,50,1019,158,-200,962,121,38,1019,67,0
31508,492328,-10,1470,108,-536,1046,616,203,1028,29,1
6604,103203,20,1029,198,-400,907,70,-300,-28,-951,0
129240,2019390,70,931,445,-563,240,787,-77,961,368,1
153367,2396375,-363,1039,89,-100,805,131,-9,904,213,0
81630,1275484,323,980,128,-572,453,656,-184,980,223,1
141975,2218375,90,1029,148,-663,407,595,-271,914,349,1
42343,661625,131,1205,69,-427,925,181,271,1019,-48,2
105473,1648031,-454,539,980,-63,888,313,58,1000,145,1
80093,1251468,313,980,148,-572,444,676,-203,980,233,1
78918,1233109,323,970,128,-572,462,676,-203,971,252,1
158581,2477843,252,1009,108,-618,462,636,-165,1066,300,1
149729,2339531,222,990,198,-590,398,737,-213,914,417,0
114116,1783078,303,950,346,-500,268,828,38,971,339,1
11729,183281,80,1019,217,-290,944,90,640,533,262,0
38425,600406,3474,2735,-1762,-854,1018,838,233,1142,-106,1
126599,1978125,202,1019,138,-272,925,202,184,923,58,2
69374,1083984,303,970,138,-572,472,636,-184,971,242,1
13523,211312,90,1019,138,-290,944,60,58,1019,97,0
131834,2059921,343,941,277,-563,324,727,48,971,320,1
79961,1249406,323,990,138,-572,462,656,-184,980,233,1
80499,1257812,313,970,158,-581,444,676,-203,933,291,1
132766,2074484,171,1019,207,-236,907,272,155,914,67,1
75127,1173875,323,970,148,-581,444,686,-203,971,233,1
59445,928843,90,1019,128,-209,962,111,126,1038,48,1
170400,2662515,50,19,-950,-100,18,-969,9,38,-970,0
21172,330828,80,990,188,-809,351,383,-194,1009,9,0
80247,1253875,323,970,138,-554,453,676,-203,971,233,1
161016,2515890,292,1000,79,-590,527,565,116,1019,155,1
125552,1961765,1010,1039,-128,-454,750,303,-48,914,213,2
113302,1770359,484,901,326,-454,120,868,-194,1047,330,1
144439,2256875,70,1029,198,-654,388,616,-184,942,378,1
31650,494546,-70,1588,108,-627,1064,393,38,1171,97,1
5561,86906,141,1019,237,-800,277,484,0,19,-990,0
91901,1435968,262,990,158,-572,407,676,-184,990,252,0
21384,334140,80,1019,198,-818,361,393,-194,1000,0,0
80541,1258468,323,980,148,-563,453,666,-174,971,252,1
79686,1245109,323,980,148,-572,462,676,-213,980,242,1
87137,1361531,262,1000,148,-590,425,666,-184,980,242,0
127410,1990796,424,823,-39,36,990,-70,67,1019,38,2
58201,909406,232,1039,188,0,1074,202,174,990,19,1
134287,2098250,60,1029,188,-190,962,90,106,980,233,1
2068,32328,121,0,-960,-318,120,-919,0,0,-1000,0
167465,2616656,-1262,372,19,-390,-74,40,174,-19,-1048,0
92730,1448921,262,1009,158,-590,416,696,-184,980,213,0
103013,1609593,70,1009,138,-245,953,90,87,1009,135,1
126256,1972765,1646,372,-1356,745,1046,-484,203,1038,203,1
89118,1392484,242,990,168,-590,425,676,-174,990,223,0
146648,2291390,-111,990,217,-636,370,636,-194,942,378,1
49910,779859,121,1009,148,-254,962,70,48,1019,0,0
126123,1970687,181,1029,138,-254,953,161,116,952,116,1
160897,2514031,292,990,59,-609,527,555,106,1009,155,1
39589,618593,151,1000,158,-190,972,121,77,1028,19,2
57083,891937,50,1019,227,-418,824,303,-48,933,38,2
69652,1088328,313,970,138,-563,462,666,-184,980,252,1
31438,491234,242,1941,495,-209,981,-363,-106,914,-58,1
18014,281484,20,1019,247,-818,333,424,-194,1009,-48,0
76014,1187734,323,980,128,-581,453,656,-194,971,242,1
140803,2200062,101,1029,128,-681,416,585,-252,914,388,1
58055,907125,1131,1666,49,-272,537,585,9,1000,-19,1
29833,466156,121,1029,217,-254,944,121,145,933,29,1
101319,1583125,161,1019,168,-218,972,141,116,1019,87,0
8909,139218,80,1019,198,-354,925,70,-271,-238,-893,0
97410,1522046,323,980,148,-609,481,636,-203,961,262,0
93898,1467171,-20,1019,217,-690,351,585,-97,990,135,0
12210,190796,80,1019,178,-300,935,70,-38,1038,48,0
103275,1613687,20,1019,188,-236,962,80,87,1000,126,1
86209,1347031,262,990,168,-590,416,676,-194,990,242,1
153251,2394562,0,656,277,290,768,111,-116,1028,184,0
6317,98718,30,1029,198,-418,898,70,-291,0,-932,0
96687,1510750,303,960,168,-600,472,626,-194,961,233,0
19004,296953,90,1019,198,-827,361,404,-194,1000,0,0
20610,322046,101,1009,207,-818,351,414,-184,1000,19,0
31555,493062,151,1029,178,-227,935,161,116,914,87,1
15523,242562,30,1019,198,-327,925,80,19,1000,97,0
12523,195687,70,1029,178,-300,953,101,-29,1009,300,0
159742,2495984,232,1009,108,-627,453,646,-135,961,281,1
112732,1761453,-414,490,257,100,861,-90,77,961,116,1
