,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
34039,531875,-20,990,316,181,944,171,0,971,-29,1
92975,1452750,151,901,495,727,555,252,77,1076,87,0
109854,1716484,80,29,-950,-27,27,-989,29,-19,1009,0
35385,552906,-10,1009,237,181,981,70,-29,1009,-165,2
63372,990203,-30,862,603,627,620,383,155,838,533,1
67432,1053640,-222,1009,69,81,972,-111,-58,1009,-58,1
50122,783171,494,911,108,827,453,30,310,752,563,0
29376,459015,-60,1009,207,127,1000,40,-165,971,-174,1
6783,106000,30,39,-960,-18,27,-979,203,-104,-446,0
6254,97734,70,19,-970,-9,27,-979,19,47,-990,0
17460,272828,-90,1029,178,100,981,111,-106,1019,-19,0
25564,399453,131,960,425,790,490,111,58,980,330,0
19622,306609,-121,1029,128,90,981,0,-116,1019,-38,0
20044,313203,222,931,386,800,500,121,58,961,310,0
36102,564109,10,1019,207,154,972,101,-48,1028,-87,1
37045,578843,30,1019,178,218,953,10,-58,1009,-58,1
30522,476921,-90,1019,217,118,981,60,-116,1019,-106,1
56035,875562,-90,1019,257,-36,1064,60,-514,980,-155,1
97673,1526156,-70,1029,247,181,981,171,-106,1066,-77,2
58860,919703,-161,823,425,-181,962,252,135,990,-58,2
50459,788437,474,901,108,818,453,20,300,780,592,0
55511,867375,868,1784,-346,-245,972,161,87,857,-97,2
60520,945640,-111,1068,257,218,1009,60,-48,1085,-97,2
73001,1140656,-80,852,584,600,675,333,203,885,475,1
45703,714125,484,931,89,818,462,10,320,790,582,1
23540,367828,121,960,366,800,490,90,77,961,320,0
59730,933296,-141,1009,178,54,981,30,-29,1009,-38,1
72469,1132343,-90,872,574,590,666,353,203,876,495,1
81564,1274453,-10,1058,217,-27,1092,151,-87,1095,-213,2
23369,365156,131,970,376,790,490,121,67,961,330,0
5267,82312,70,39,-970,-18,37,-979,19,19,-970,0
91294,1426484,-111,990,207,-45,990,-20,-67,1076,-126,1
42043,656937,-20,1000,297,90,962,151,-58,952,-19,1
69173,1080843,-60,1009,316,163,962,161,-58,990,-87,1
96415,1506500,-90,990,287,100,972,131,-87,1000,-87,1
74389,1162343,-80,862,584,600,666,373,213,866,466,1
26435,413062,-90,1000,336,136,962,141,-116,971,-165,0
22212,347078,242,882,504,800,444,232,58,1000,291,0
35221,550343,-20,980,267,272,925,50,-155,857,-97,2
14524,226953,-60,1009,198,127,981,40,-87,1019,0,0
108997,1703093,70,39,-960,-18,27,-1010,-38,-57,1009,0
80609,1259531,393,676,247,-154,861,50,-38,990,-135,2
85269,1332343,888,1921,465,409,1324,212,-359,1028,-87,1
34041,531906,20,1009,297,245,953,101,19,961,-9,1
41700,651578,-50,1049,227,245,944,50,-67,1028,-135,1
45983,718500,484,931,99,827,453,0,320,771,572,1
20019,312812,202,950,376,836,481,202,67,1000,252,0
17644,275703,-101,1000,178,90,972,80,-116,1019,-58,0
30112,470515,-90,1009,227,118,990,80,-97,990,-77,1
24775,387125,111,970,376,800,500,101,67,971,339,0
40964,640078,-313,1058,326,-618,546,-10,67,895,135,1
75503,1179750,-50,872,564,600,666,313,165,952,330,1
85132,1330203,-161,1019,297,81,990,111,-58,1000,-19,1
47809,747031,474,911,108,818,462,40,330,771,582,1
45936,717765,484,931,89,827,453,30,310,790,563,1
55104,861015,-323,833,148,190,1120,-10,48,1028,-223,2
82569,1290156,-171,1009,247,45,990,50,-67,1009,-58,1
48216,753390,484,921,118,818,453,50,330,761,592,0
82585,1290406,-181,1009,227,18,990,50,-58,1019,-77,1
73651,1150812,-80,862,574,600,657,353,203,876,485,1
85857,1341531,60,1754,69,609,1509,-121,-116,1161,-165,1
19780,309078,-90,1029,148,90,981,40,-106,1009,-9,0
20110,314234,373,872,465,790,444,282,58,961,281,0
58524,914453,-151,382,-59,-1272,574,40,252,1133,97,2
23971,374562,131,950,386,809,500,101,77,971,320,0
48415,756500,474,901,99,818,462,20,320,761,592,0
78331,1223937,10,970,405,690,620,202,252,847,485,0
6293,98343,60,29,-960,-18,27,-979,9,28,-961,0
94962,1483796,-20,882,524,700,592,262,97,980,262,0
1686,26359,40,29,-950,-18,37,-979,19,28,-980,0
60484,945078,-121,1245,198,390,1333,-50,-155,1047,-145,2
15188,237328,-111,1019,247,72,972,131,-116,1000,-67,0
31431,491125,-131,1019,306,109,972,181,-9,952,19,1
6054,94609,70,29,-970,-18,18,-979,19,28,-970,0
6505,101656,40,39,-960,-9,27,-969,592,-257,-689,0
29828,466078,-80,1029,227,90,981,70,-174,980,-194,1
30251,472687,-70,1000,227,109,972,60,-106,1000,-87,1
59891,935812,-90,1029,188,118,981,0,-38,1028,9,1
52456,819640,-101,1019,326,72,981,191,-38,1152,-126,1
32572,508953,-979,1843,287,300,1055,-151,87,923,38,1
32679,510625,464,2254,138,309,1351,90,-368,847,87,1
95251,1488312,-10,901,554,718,601,262,87,980,291,0
105060,1641578,10,1039,148,209,972,-20,-48,1009,-106,1
23612,368953,141,970,396,800,490,111,77,961,330,0
55124,861328,-141,1049,247,190,1037,90,48,1152,-242,2
87088,1360765,-616,558,148,-1118,935,151,145,1257,-48,2
105645,1650718,202,892,544,745,527,353,-980,285,106,0
13166,205734,-70,1000,237,154,981,111,766,-57,-611,0
63353,989906,-20,862,603,618,611,393,165,838,553,1
3058,47796,50,19,-970,-9,27,-969,9,28,-1000,0
84565,1321343,-646,1205,178,-1027,1194,-80,38,428,-87,2
88014,1375234,-181,1127,217,209,953,101,-29,819,116,1
24223,378500,141,960,386,800,490,121,77,971,320,0
62320,973765,-111,980,237,81,953,151,-194,990,-58,2
20379,318437,414,852,435,809,407,282,-9,1009,165,0
49171,768312,484,901,108,827,453,20,310,771,582,0
108293,1692093,141,9,-821,-18,27,-989,-48,-47,1029,0
38565,602593,-60,1029,188,136,972,30,-48,1009,-38,1
38596,603078,-40,1019,207,145,972,50,-58,1028,-19,1
21115,329937,404,843,475,800,388,323,-48,990,194,0
84184,1315390,-111,1009,356,118,972,151,106,1009,29,1
3178,49671,50,39,-970,-18,18,-969,9,28,-980,0
55750,871109,-10,1009,207,100,1027,141,-19,1085,-87,1
35235,550562,-60,1058,257,100,1037,131,-19,1000,-165,2
1057,16531,40,49,-970,-18,37,-989,0,19,-990,0
103444,1616328,40,1274,178,245,1101,80,-398,914,9,2
26767,418250,-40,1000,247,172,953,101,-213,961,-233,0
79352,1239890,-151,1009,217,90,981,40,-67,1000,-87,1
14018,219046,-151,1009,217,81,990,50,-116,1009,-19,0
35097,548406,-585,1147,326,336,972,0,67,1019,-19,1
104996,1640578,-40,921,336,90,870,222,339,1152,0,1
91953,1436781,10,1049,-99,481,787,-292,-67,895,-427,1
21520,336265,212,892,504,800,472,272,-19,1028,233,0
33915,529937,30,852,435,-363,564,181,-58,942,-9,1
84776,1324640,-101,1049,217,163,1018,50,-262,1009,29,2
89134,1392734,-545,1000,435,345,935,121,87,990,58,1
9091,142062,-80,794,-663,672,277,414,766,-66,-611,0
443,6937,40,39,-960,0,0,0,9,28,-980,0
88150,1377359,0,764,712,-363,962,494,-223,1190,19,1
21854,341484,252,872,485,781,444,202,58,980,291,0
70960,1108765,-70,862,594,590,657,363,194,885,466,1
77642,1213171,10,970,376,709,611,181,262,857,485,0
56387,881062,-212,921,247,-100,944,111,29,1009,-97,2
94542,1477234,-20,901,534,709,592,262,58,990,233,0
47876,748078,484,911,108,827,453,30,310,780,572,1
57436,897453,-131,1000,297,218,907,90,-77,800,58,1
29065,454156,-80,1009,217,100,990,60,-135,980,-145,1
96659,1510312,-80,1000,247,181,935,121,-135,971,-58,1
45719,714375,474,901,99,818,462,20,310,780,582,1
63216,987765,-20,852,603,627,601,393,165,857,543,1
12619,197187,434,921,237,845,462,20,776,-66,-592,0
79830,1247359,-131,1009,188,118,962,20,-77,1009,-106,1
99178,1549671,-70,1049,217,190,990,60,-29,942,9,1
20232,316140,383,882,425,818,453,171,106,933,388,0
39248,613265,-30,1029,227,127,990,50,-58,1000,-38,1
7619,119062,-90,156,-900,-236,55,-929,-398,247,-786,0
75151,1174250,-50,882,534,618,657,333,184,923,359,1
48905,764156,484,901,108,827,462,30,310,771,572,0
2231,34875,292,156,-1019,-18,27,-979,19,19,-980,0
77258,1207171,30,950,435,690,620,212,242,857,485,0
55940,874078,-272,1058,1019,-281,453,565,388,990,-504,1
90863,1419750,-161,1019,267,145,953,161,-29,904,-19,1
101913,1592406,808,1245,19,363,870,-151,-184,1238,-58,1
11126,173859,626,794,178,-18,18,-959,766,-66,-621,0
13466,210421,-90,1009,207,109,972,60,-330,780,-38,0
73390,1146734,-70,872,594,609,657,353,213,866,485,1
9338,145921,707,696,455,763,416,272,766,-47,-621,0
22929,358281,181,950,405,809,481,151,58,971,330,0
12845,200718,50,970,277,427,870,-20,766,-57,-601,0
79678,1244984,-141,1019,207,81,990,20,-77,1009,-97,1
80022,1250359,-131,1009,188,100,981,20,-58,1019,-67,1
43921,686281,-121,1000,297,63,962,171,-29,1009,-87,1
41664,651015,10,1196,336,181,1101,111,106,1123,-116,1
104570,1633921,30,1019,168,172,972,10,-29,1019,-38,1
17688,276390,-111,1019,188,100,981,50,-97,1009,-19,0
29216,456515,-60,1019,227,127,981,50,-145,1000,-165,1
37284,582578,40,1029,168,181,981,0,-77,1009,-67,1
105312,1645515,0,1019,158,172,981,0,-679,342,-980,1
93011,1453312,151,892,524,727,546,252,67,1009,145,0
44049,688281,-131,1000,277,109,962,151,-233,923,-87,1
29136,455265,-70,1009,217,127,972,40,-155,980,-116,1
88162,1377546,-232,892,683,100,935,50,339,952,-97,1
100834,1575546,60,627,207,-427,564,151,19,914,0,1
99515,1554937,-464,990,-39,-263,888,70,67,800,-9,2
64397,1006218,-212,735,108,-309,861,141,-29,961,-300,2
53366,833859,101,990,207,9,953,101,9,1019,29,2
22097,345281,232,901,475,790,444,222,38,990,281,0
29956,468078,-80,1009,227,127,972,80,-126,1000,-77,1
16511,258000,-80,1019,148,90,990,70,-87,1000,-38,0
25029,391093,121,950,386,800,490,111,58,961,339,0
2476,38703,-353,127,940,-18,37,-1000,19,9,-961,0
88758,1386859,2161,1872,-29,1427,1398,-797,-126,1247,9,1
76205,1190718,-80,872,584,600,675,343,213,876,485,0
85643,1338187,60,1049,178,354,972,80,67,961,-87,1
54126,845734,-424,578,366,-572,657,383,126,1047,-48,2
108852,1700828,70,49,-970,-18,18,-1000,-29,-47,1019,0
17112,267390,-90,1019,168,100,972,70,-116,1009,-29,0
1122,17546,50,39,-960,-9,27,-979,9,28,-980,0
14212,222078,-101,1029,217,136,962,80,-87,990,0,0
50548,789828,484,921,138,827,453,30,320,780,572,0
17382,271609,-90,1019,178,100,990,80,-97,1019,-38,0
84222,1315984,-343,1441,49,890,888,-101,-223,857,-97,1
80546,1258546,-939,1049,227,1636,1962,-555,-135,1276,-485,1
17791,278000,-111,1019,198,118,981,70,-67,990,-48,0
75334,1177109,-50,862,564,618,666,323,155,961,320,1
6554,102421,50,29,-960,-9,27,-989,174,-295,-834,0
83033,1297406,-232,990,168,-27,1000,-50,-77,1000,-67,1
54422,850359,282,1352,336,-363,879,242,-116,1180,-48,1
1132,17703,50,19,-950,-18,27,-979,0,28,-970,0
21888,342015,242,882,475,790,453,212,38,980,271,0
49449,772656,474,911,118,818,462,40,310,771,582,0
42667,666687,60,1009,267,200,953,161,-97,971,-184,1
66372,1037078,-252,1009,89,100,972,-111,77,980,116,1
106494,1663984,-595,480,-663,-490,314,-898,-1184,380,-213,0
107032,1672390,-111,647,-712,-9,453,-949,-912,114,9,0
59318,926859,181,637,376,-236,833,90,-29,1019,-38,2
98888,1545140,1484,98,801,-272,333,-30,-368,800,126,2
65959,1030625,-191,1078,198,18,1018,-50,-126,1009,0,2
24834,388046,121,970,376,800,481,101,58,971,310,0
81614,1275234,-1242,1421,-59,900,907,-10,116,1047,-29,1
86499,1351562,-151,1009,336,18,981,202,0,1019,19,1
55718,870609,717,352,316,-390,787,191,29,1085,-29,2
75856,1185265,-50,882,574,609,657,313,174,942,330,0
17282,270046,-90,1029,188,90,981,70,-97,1019,-38,0
42536,664640,-797,1529,108,100,1138,-232,-436,2190,-300,1
83319,1301875,70,990,247,109,972,131,48,1076,-116,1
7819,122187,-171,0,-811,-227,-55,-848,-339,123,-757,0
89161,1393156,1161,882,237,654,953,292,-116,1114,-145,1
98093,1532718,-30,1029,237,100,962,141,-116,1009,-58,1
29022,453484,-111,1019,217,54,981,70,-116,1009,-135,1
30469,476093,-101,1019,247,109,981,60,-106,1009,-77,1
28602,446921,-111,1009,257,90,972,111,-106,1009,-87,1
66460,1038453,-242,1019,69,81,981,-141,67,1009,67,1
69720,1089390,-121,1088,247,381,907,10,-97,885,97,1
3689,57656,60,39,-950,-18,18,-979,0,19,-961,0
6658,104046,40,39,-960,-9,27,-989,271,-238,-883,0
105921,1655031,272,950,336,827,518,242,-922,400,-48,0
79962,1249421,-131,1019,207,100,972,10,-67,1019,-106,1
10037,156843,666,-176,663,-9,27,-989,776,-57,-592,0
105429,1647343,121,990,-39,163,759,-242,-825,314,669,1
54491,851437,-101,1068,108,263,972,90,-368,1028,-145,1
10995,171812,636,725,316,-18,18,-969,766,-66,-592,0
100485,1570093,-40,1049,217,409,935,0,-145,904,-67,2
52596,821828,-40,1029,277,300,925,131,-58,857,0,1
26316,411203,-60,1019,198,154,981,90,-145,1000,-116,0
96645,1510093,50,1019,247,136,962,141,-203,876,-87,1
82498,1289046,-161,1009,237,63,1000,60,-77,990,-67,1
83838,1309984,707,274,277,-300,1314,161,155,1200,-48,1
51248,800765,-80,1000,237,109,1000,131,-106,1019,-135,1
103568,1618265,-191,1009,227,909,1055,-242,-97,1390,-300,2
62385,974781,-454,2186,-752,718,1629,-141,-242,1361,-271,2
88607,1384500,707,2294,99,1354,1500,-323,-194,1019,48,1
90361,1411906,50,1529,138,472,1287,0,-378,1085,0,1
31522,492546,585,372,237,-372,1314,242,29,1209,19,1
4065,63531,60,39,-960,-27,27,-989,9,9,-961,0
46948,733578,484,911,99,827,453,30,300,771,582,1
96562,1508796,70,1039,178,-9,1000,70,-135,990,-106,1
61318,958109,-161,970,257,27,935,40,29,942,-126,2
22424,350390,191,950,405,800,481,141,58,971,310,0
48832,763015,484,901,108,827,462,30,320,780,572,0
53848,841390,-90,1039,207,127,981,60,-67,1000,-116,2
98470,1538609,-161,1117,99,-300,777,70,-67,885,-135,2
74618,1165921,-80,862,584,590,666,343,213,876,485,1
77510,1211109,30,990,386,709,638,181,271,828,504,0
22335,349000,333,519,534,900,83,90,9,961,310,0
108741,1699093,70,39,-970,-18,27,-969,-38,-47,1009,0
88009,1375156,-161,1049,267,109,953,131,-29,971,-38,1
58474,913671,-222,931,277,-672,842,252,135,1200,-135,2
1098,17171,50,39,-990,-9,27,-979,19,19,-990,0
90493,1413968,414,2000,79,1000,1462,-242,-320,1095,48,1
89781,1402843,-414,1519,257,-345,1083,111,77,895,38,2
65980,1030953,1151,705,524,1572,814,-727,-388,1695,-300,2
37780,590328,151,1029,227,363,916,-10,-145,809,-106,1
99893,1560843,292,666,217,-363,740,181,77,980,-29,1
71138,1111546,-80,862,603,590,675,363,203,866,466,1
91459,1429062,-121,1019,267,9,1037,131,29,1076,-155,1
80898,1264046,-282,764,-9,-200,842,-50,58,914,-194,2
46414,725234,474,921,118,827,453,30,310,780,582,1
79259,1238437,-141,1009,237,118,981,60,-77,1009,-87,1
12006,187609,696,725,227,745,425,60,757,-66,-611,0
70369,1099531,-40,892,544,618,675,313,165,1019,291,1
43654,682109,-373,1078,643,-463,1259,585,145,1171,-310,1
19318,301859,-60,1019,138,136,962,0,-97,1000,-9,0
108292,1692078,141,9,-821,-18,27,-1000,-38,-47,1029,0
80553,1258656,-80,676,594,363,1009,151,-398,1066,58,1
42489,663906,-111,1019,316,72,953,151,-48,952,-58,1
13899,217187,-141,1009,207,72,1000,80,-87,1009,-58,0
103069,1610468,-151,990,247,-100,962,30,48,1142,-242,2
50425,787906,494,911,108,836,453,40,310,780,582,0
88320,1380015,-101,1029,287,127,972,50,-87,971,-87,1
95178,1487171,-10,892,524,700,592,272,77,980,252,0
106478,1663734,-585,421,-811,-454,175,-1000,-766,419,-29,0
71572,1118328,-60,872,574,590,675,353,194,885,456,1
98884,1545078,-535,1107,-128,-336,1101,10,29,676,-29,2
52893,826468,-575,715,297,-1100,1018,70,-38,1342,-116,1
82578,1290296,-161,1000,237,63,990,30,-67,1019,-67,1
83813,1309593,10,1019,257,227,935,90,-77,876,-48,1
59508,929828,-171,1098,89,154,1000,121,-213,1171,-106,1
104931,1639562,131,1068,217,490,898,0,-417,885,-194,1
104184,1627890,0,1029,178,154,962,20,-19,1009,-48,1
96437,1506843,-80,1000,297,90,944,161,-67,990,-87,1
37815,590875,-131,1000,227,-63,990,40,-67,1123,-97,1
22800,356265,191,931,415,800,472,151,67,971,310,0
2672,41765,10,117,-950,-18,18,-989,29,19,-980,0
82649,1291406,-131,1009,257,72,981,30,-77,1038,-87,1
84525,1320718,-80,1009,207,290,935,-30,-184,933,0,2
73138,1142796,-80,872,603,581,685,353,203,857,475,1
46011,718937,484,892,99,836,444,30,320,780,572,1
87999,1375000,-111,1009,287,-72,1037,181,-48,1133,-67,1
22493,351468,191,950,396,809,472,151,58,980,320,0
19678,307484,-101,1019,148,81,990,10,-106,1000,-38,0
46108,720453,474,911,89,827,453,20,330,790,572,1
105361,1646281,20,1019,188,181,962,-20,-1000,466,-116,1
43506,679796,1101,215,475,-381,759,232,29,1047,-135,1
29466,460421,-50,1029,227,136,1000,60,-155,971,-194,1
32125,501968,-535,1696,376,-72,870,-50,29,885,19,1
77687,1213875,20,980,376,700,620,191,252,857,533,0
94318,1473734,151,882,514,772,481,323,58,1000,194,0
38201,596906,-60,1019,198,127,981,20,-48,1009,-38,1
25112,392390,121,970,396,800,490,121,48,961,330,0
56445,881968,-1606,1156,534,-272,962,50,-58,942,-97,2
95235,1488062,-30,901,554,690,601,242,97,961,271,0
103475,1616812,-141,1029,237,81,1000,-10,-48,933,-97,2
61458,960296,343,529,257,-309,833,151,87,1028,-97,1
101352,1583640,20,1029,148,190,972,30,29,1000,-67,2
51435,803687,-70,1009,148,309,925,10,-252,819,-135,1
98633,1541156,80,1009,277,154,1129,171,-417,1152,-184,1
106302,1660984,-747,490,-1049,-300,527,-1050,-1048,266,378,0
86213,1347093,-80,931,198,-463,500,-40,38,914,-9,1
84532,1320828,-393,843,198,-790,1138,111,184,1180,-58,2
59344,927265,60,1352,346,718,972,101,-213,866,-223,2
12737,199031,-10,901,425,718,527,90,776,-76,-601,0
14992,234265,-90,1000,207,118,962,80,-97,1019,-48,0
26029,406718,121,950,396,818,472,121,58,961,291,0
3904,61015,50,29,-940,-18,27,-969,9,19,-990,0
34833,544281,-2494,1666,49,727,972,10,-106,942,-67,1
35801,559406,868,235,297,-527,675,121,-19,1066,-126,1
