Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Label
1535937,353,990,237,554,685,181,213,828,-165,1
2520234,-484,794,435,-972,-9,-131,-155,1019,38,0
2740765,70,49,-960,-9,46,-979,-563,314,-757,0
118421,60,49,-970,-127,46,-979,359,0,-912,0
1817000,323,1049,346,236,898,393,407,895,-174,1
1175906,151,970,326,-845,472,-101,-48,1009,9,1
817156,50,519,-59,118,898,141,203,952,-213,1
166015,60,58,-960,-127,55,-1000,359,-9,-902,0
433000,90,980,217,-145,944,272,300,942,-194,0
713890,454,872,326,227,1500,515,310,1247,-242,1
2422812,-484,803,386,-954,-9,-141,-87,1019,-19,0
2410937,-484,823,405,-963,-18,-141,-87,1019,-38,0
1825093,515,852,198,200,842,111,252,961,-262,1
2649312,-686,-49,-841,336,268,-868,-38,9,-990,0
1876796,0,1088,79,-145,944,282,388,923,-145,1
1512187,50,1098,198,-363,1009,424,436,990,-213,1
1552687,20,1068,396,-363,870,595,320,809,-262,1
1544234,-191,1029,198,27,777,242,271,761,-58,1
942500,191,1009,237,-172,962,181,320,933,-165,2
82687,161,245,-1128,-90,9,-1242,-1038,-95,-601,0
436890,80,1009,227,-100,953,282,330,933,-213,0
1182640,151,970,316,-845,472,-80,-48,1009,19,1
1052984,90,1019,178,-181,962,161,242,990,-184,1
2579750,-40,1019,138,-836,407,-282,-29,1000,-203,0
1787921,0,950,287,-409,851,262,87,904,-77,1
827171,161,1049,346,-45,916,333,213,942,-271,2
2142734,232,1000,247,-818,435,-303,0,1028,-77,1
974531,-70,1029,287,-427,925,303,339,914,19,2
2493875,-494,794,425,-954,-18,-171,-165,1000,48,0
80812,333,186,-1039,-72,-111,-1131,-912,85,-621,0
77125,30,39,-970,0,-37,-1090,-825,133,-611,0
1987359,101,960,316,-154,935,313,271,923,-145,0
42093,-80,-29,-990,-54,46,-989,330,-28,-912,0
1686531,80,1009,277,-100,962,262,330,942,-174,1
817734,141,1019,297,-281,990,90,300,942,-106,1
1994171,464,1254,613,-1000,916,262,48,933,-223,0
1979062,0,1019,277,-200,935,303,330,923,-97,0
2087000,222,1000,217,-818,435,-323,9,1019,-87,1
1390593,141,970,326,-863,462,-80,-9,1028,-9,0
68671,141,-58,-1089,-36,46,-989,339,-38,-912,0
479015,121,1009,207,-118,953,252,320,942,-194,0
1574515,-767,1823,346,-372,925,565,271,828,-106,1
1931906,121,1009,267,-118,962,252,262,971,-194,1
900718,-30,1000,316,-209,833,141,378,828,-126,1
1068812,151,1029,356,172,888,434,446,895,-135,1
908687,-90,1049,435,-609,824,323,320,857,-203,1
2583437,-60,1039,148,-845,407,-282,0,1000,-184,0
2107171,212,990,237,-827,444,-292,9,1009,-58,1
529687,80,1019,217,-145,944,252,291,952,-145,1
2578734,-60,1029,148,-836,407,-292,-29,1000,-194,0
569359,111,1009,217,-145,944,242,291,952,-165,1
1811656,-121,990,267,-181,981,333,310,980,-67,1
1647625,202,990,227,-154,953,191,300,942,-194,1
1175812,141,970,306,-845,472,-101,-38,1028,9,1
585140,80,1137,158,-372,981,202,145,1038,-38,1
1315625,161,980,316,-854,481,-80,-19,1019,-19,0
2659921,-1050,58,-663,472,222,-959,-1174,238,-262,0
1677593,80,1000,287,-81,953,262,339,923,-165,1
752406,80,1019,217,-154,944,232,320,952,-165,1
2137234,232,1000,227,-827,444,-303,29,1009,-87,1
611828,191,1049,346,-63,1009,282,116,961,-9,1
728296,60,1009,227,-136,935,262,242,971,-126,1
244140,-343,725,-247,-127,46,-989,368,0,-922,0
1180828,151,980,316,-845,453,-90,-48,1028,19,1
259562,-282,990,138,-118,55,-1000,368,-9,-893,0
1552421,111,1029,227,-36,981,303,446,923,174,1
498203,121,1000,198,-136,953,232,310,933,-213,0
2188656,222,1009,217,-827,444,-323,0,1009,-116,1
914921,30,1333,217,-9,925,383,242,857,-213,2
1976281,20,1000,227,-145,953,232,291,942,-213,0
2420375,-505,833,415,-954,-9,-161,-106,1019,-9,0
1465593,20,1049,188,-272,990,171,281,971,-233,0
494890,121,1009,178,-145,962,212,310,942,-223,0
836093,-20,1009,306,-290,916,252,223,942,-155,2
1242468,141,980,326,-863,472,-90,-38,1028,9,1
1239171,151,990,306,-845,472,-90,-38,1019,-29,1
96937,70,39,-960,-118,55,-989,359,-19,-912,0
1005984,90,1127,148,-300,1009,202,174,1047,-38,1
95250,60,49,-980,-118,46,-969,359,-9,-902,0
756000,0,1029,227,-254,935,242,330,952,-126,1
567953,101,1009,207,-136,935,262,310,942,-165,1
481000,101,1019,198,-145,962,242,310,933,-194,0
1995625,10,990,198,-309,907,232,271,895,-126,0
1270812,151,980,336,-854,472,-80,-38,1009,-9,1
247703,-202,1019,128,-127,55,-969,359,0,-902,0
2255296,-444,764,396,-945,-18,-202,-126,1019,29,1
1015078,252,1009,336,172,935,353,378,866,-203,1
166125,60,58,-980,-118,46,-959,359,0,-912,0
1575546,292,1196,653,-54,1805,595,330,1276,-145,1
1910515,60,1000,257,-72,953,252,300,952,-174,1
2447781,-494,833,415,-954,-9,-141,-97,1000,-19,0
892343,-202,1000,297,-336,907,292,466,800,-184,1
2694843,111,98,-960,0,46,-979,-126,-590,-728,0
1421343,90,980,247,-154,962,222,300,933,-233,0
2023828,222,980,306,-836,462,-212,-48,1009,0,1
1962687,40,1009,267,-127,962,262,271,961,-184,0
1669968,90,990,277,-81,944,292,359,923,-184,1
608187,242,1205,811,154,925,90,213,952,-19,1
903281,10,1039,227,-300,962,323,116,1047,-213,1
143703,70,39,-980,-109,55,-979,368,-19,-932,0
96812,60,58,-980,-127,55,-969,359,0,-912,0
201187,70,49,-960,-118,55,-959,359,9,-922,0
906890,-60,1088,237,-409,944,30,291,847,-58,1
725578,10,1009,297,-227,916,323,262,971,-67,1
2737984,60,49,-980,-9,37,-959,-563,304,-747,0
1021609,50,1019,267,-163,925,303,291,942,-97,1
484843,121,1009,198,-145,962,232,300,942,-194,0
969234,50,1009,247,-209,981,303,339,914,-116,2
596921,454,862,257,336,601,111,48,876,-126,1
716125,111,1029,198,-63,981,262,291,990,-106,1
331546,131,1000,267,-145,935,303,116,-580,-796,0
1467265,-10,1019,217,-127,935,292,310,952,-203,0
829734,50,1019,247,-172,935,252,252,971,-213,2
1009843,10,1049,267,-200,861,505,359,952,-233,1
890906,10,1019,207,-154,953,242,281,961,-165,1
2238906,181,990,257,-836,481,-212,9,1019,-67,1
2460906,-474,813,415,-954,-18,-131,-135,1009,19,0
635953,1303,823,1475,-245,916,111,165,1009,-48,1
455359,80,1000,227,-118,953,262,310,933,-223,0
1032093,242,950,316,-227,962,222,300,952,-48,2
303046,181,990,207,-181,935,262,-320,85,-213,0
1597187,181,1107,277,-72,981,252,38,1047,9,1
1929593,90,1039,356,-290,935,373,407,1000,-223,1
1787421,404,980,227,354,629,121,145,876,-135,1
1695484,111,1000,257,-100,953,252,339,923,-213,1
622625,111,1019,79,-290,962,101,310,847,48,1
1259687,161,980,306,-854,481,-101,-29,1019,-19,1
2713562,272,127,-940,0,37,-989,-563,323,-757,0
1911078,70,1009,267,-81,953,262,310,942,-184,1
954656,191,990,217,-136,953,181,320,933,-155,2
2034609,878,1637,792,-254,1175,444,330,780,-213,1
315125,151,1009,227,-163,925,303,-504,295,-854,0
21140,-111,-49,-841,-45,46,-989,349,-38,-912,0
1270828,131,980,336,-854,472,-70,-38,1019,-9,1
911062,828,1411,227,190,879,383,233,1076,-165,1
820953,20,843,514,-200,962,90,194,952,-310,1
2231093,191,980,267,-836,481,-232,29,1000,-48,1
731656,70,1019,207,-136,962,242,281,961,-126,1
2026281,242,980,297,-827,453,-212,-19,1009,-9,1
1757593,151,1000,207,-154,953,171,300,942,-174,1
1886531,70,1068,297,-309,925,222,194,1000,-58,1
765375,101,1029,336,63,1009,404,407,971,38,1
926453,1181,970,742,-163,1000,141,271,942,-126,2
783921,606,892,544,-18,657,242,-155,952,-29,1
2053062,232,990,297,-845,444,-181,514,780,-194,1
803546,60,1039,267,-181,953,292,262,942,-77,2
1732531,70,1029,227,-136,962,242,330,933,-203,1
356515,50,1019,207,-218,916,303,368,942,-145,0
2040015,1090,1176,99,-1272,1120,262,242,1209,-184,1
1334296,151,1000,306,-854,462,-90,-38,1000,-9,0
1493125,828,1539,613,-136,694,-151,291,761,-213,1
471000,131,1009,207,-118,962,242,300,942,-203,0
1652156,111,1000,267,-90,953,242,349,933,-174,1
1024734,80,911,346,-272,953,191,106,952,-174,1
961546,141,1098,247,190,944,353,184,1009,-135,2
1485859,60,1029,168,-90,953,232,310,933,-203,1
2018156,222,970,277,-836,444,-242,-38,1009,9,1
341140,70,1029,188,-209,916,262,213,200,-980,0
2286468,-505,843,386,-954,-9,-151,-87,1028,-48,1
259031,-252,980,29,-127,46,-979,359,0,-912,0
1842312,60,1009,227,-327,972,161,213,952,-165,1
2344531,-505,843,386,-963,-9,-171,-58,1009,-29,1
1533781,232,372,613,181,1444,434,466,1304,-165,1
2718468,70,49,-940,0,37,-989,-553,323,-728,0
1337312,171,970,336,-863,462,-90,-38,1028,-9,0
489640,101,1029,178,-145,953,232,271,971,-213,0
265343,-323,1029,-9,-72,314,-777,368,0,-912,0
983765,373,1049,485,627,657,535,339,895,-242,1
2361828,-505,843,386,-963,0,-161,-77,1009,-38,1
1686453,90,1000,277,-118,944,272,349,914,-194,1
2744000,70,39,-950,0,55,-989,-553,323,-766,0
1816640,262,960,386,190,935,333,271,1028,-126,1
2385875,-494,833,405,-945,-9,-161,-97,1028,-19,1
2605484,-50,1029,158,-854,398,-282,0,990,-213,0
2561890,-50,1029,148,-836,407,-292,-38,980,-203,0
1838625,111,1049,227,-281,990,131,223,923,-310,1
2073984,767,970,1039,-136,981,-121,213,942,-97,1
1504937,393,901,465,454,648,252,97,800,-165,1
1377109,161,960,326,-854,472,-70,-29,1019,-29,0
1785984,90,970,386,-172,907,292,77,914,-87,1
711500,20,1019,396,-354,898,363,174,923,-38,1
1048140,20,1088,9,-90,1037,353,281,1209,-252,2
931000,454,843,336,209,972,323,262,1009,-145,2
435546,90,1000,237,-118,953,262,310,942,-203,0
834437,333,1068,297,81,805,343,184,885,-300,2
728875,60,1019,217,-145,944,252,271,961,-126,1
1801984,-252,921,297,-563,935,252,495,914,-203,1
309796,141,990,227,-181,953,272,-970,-180,-145,0
193859,60,39,-950,-127,46,-979,359,-9,-902,0
162468,60,49,-970,-118,55,-969,368,-9,-893,0
2698250,40,147,-841,0,37,-989,-446,495,-902,0
583765,-40,1078,336,-36,972,353,368,847,-194,1
1607656,1696,1009,455,-2272,1611,454,97,838,9,1
1527656,-808,1921,99,-981,1129,0,436,1104,-271,1
780328,111,1058,217,-181,972,232,359,933,29,1
450906,131,1000,207,-90,953,252,300,923,-203,0
593015,70,960,128,-36,861,181,242,904,-87,1
1085390,191,401,-188,272,888,343,291,1085,-184,1
804484,60,1029,277,-100,972,353,281,942,-116,1
1210671,151,990,336,-845,453,-90,-58,1019,0,1
1050937,171,1009,207,-127,981,181,320,933,-155,2
608890,222,1098,178,0,1055,181,417,942,-9,1
467484,141,1019,237,-109,953,262,349,923,-174,0
857125,-40,1019,188,-245,925,262,271,952,-165,2
2195687,222,990,237,-827,425,-292,0,1009,-87,1
366062,131,1009,178,-300,935,222,320,933,-126,0
1903875,111,1029,198,-145,981,212,281,961,-194,1
2456640,456,596,553,-954,0,-151,-106,1009,-19,0
1377578,141,980,316,-845,481,-80,-9,1019,-29,0
2718546,80,39,-950,9,46,-979,-553,323,-757,0
1393781,161,970,306,-863,462,-70,-19,1028,-29,0
2425500,-494,823,425,-954,-9,-161,-97,1019,-38,0
788312,202,1039,396,154,981,404,330,885,-145,1
1405921,151,960,306,-845,472,-70,-19,1019,-29,0
162828,60,39,-940,-127,64,-969,359,9,-912,0
393796,101,980,277,-100,944,303,359,923,-165,0
1691562,111,1019,227,-100,962,222,310,923,-213,1
1619203,151,1009,158,-172,953,181,262,942,-165,1
2158984,242,1009,217,-827,444,-313,9,1019,-77,1
1974328,70,1000,277,-109,953,303,281,942,-194,0
2434125,-494,823,396,-954,-27,-151,-87,1019,-29,0
290734,151,1000,198,-445,972,202,-1058,209,-126,0
1246234,121,980,316,-854,472,-90,-38,1028,-9,1
130437,60,49,-970,-127,46,-979,339,0,-902,0
671937,111,1176,643,-372,1324,414,388,1066,-19,1
1024031,333,901,504,81,944,191,145,990,-271,1
1400703,141,990,306,-854,462,-60,-19,1019,-38,0
542296,101,1009,198,-136,953,242,300,933,-155,1
1226750,141,990,326,-845,453,-80,-19,1019,-19,1
1225015,141,990,316,-854,462,-80,-38,1009,19,1
1098328,181,980,257,0,962,242,349,933,-155,1
2359453,-505,843,386,-954,-18,-161,-67,1019,-38,1
27890,-141,-39,-970,-36,27,-979,330,-47,-912,0
86609,-40,-39,-950,-127,-83,-959,-679,76,-601,0
982437,-151,392,178,154,962,191,135,1057,-174,1
1196328,151,990,326,-854,472,-101,-48,1019,9,1
58250,60,49,-980,-36,46,-979,339,-38,-893,0
1520812,141,313,673,118,1425,464,339,1285,-135,1
956015,202,1000,217,-100,944,202,330,952,-155,2
2131578,242,990,227,-818,435,-303,19,1019,-87,1
876625,10,1000,217,-163,944,252,281,952,-165,1
627296,151,1019,297,-227,888,252,106,857,-29,1
1670296,80,1009,277,-72,944,292,368,904,-165,1
2318234,-505,843,386,-954,-18,-151,-77,1019,-29,1
385015,80,1000,227,-127,953,292,339,942,-155,0
1395234,141,990,326,-854,462,-90,-19,1009,-19,0
1805390,444,539,594,72,1203,464,233,1200,-87,1
1398875,151,990,306,-854,453,-80,-19,1019,-19,0
2671312,-666,-127,-584,563,-203,-686,-796,114,-485,0
2639093,131,1000,277,-218,907,323,-48,19,-980,0
1628437,40,1000,217,-145,944,262,300,942,-203,1
2104140,232,1009,207,-818,416,-303,0,1038,-58,1
1636437,111,1009,257,-136,944,242,320,904,-174,1
518359,80,1009,207,-163,935,252,281,961,-165,1
271296,121,1009,198,-227,962,101,359,9,-912,0
2330484,-505,843,386,-954,-9,-171,-67,1019,-48,1
380421,101,990,247,-90,944,292,359,942,-135,0
278109,131,1000,207,-245,953,80,310,-123,-737,0
1277687,131,980,316,-863,481,-80,-38,1019,0,1
1395562,141,990,336,-854,462,-80,-19,1019,0,0
166046,70,49,-970,-127,46,-979,349,-9,-932,0
1414281,151,980,336,-890,361,30,233,1171,-67,0
125187,70,29,-960,-127,46,-969,349,0,-912,0
495453,141,1009,178,-136,972,191,300,942,-203,0
10640,50,29,-960,-45,37,-969,330,-28,-912,0
556640,111,1009,217,-136,935,262,310,942,-184,1
1999000,1323,794,1247,-463,953,343,281,857,-126,0
1034234,303,1098,247,-172,1027,151,398,933,-233,2
1542484,141,1039,326,-54,962,222,203,866,-77,1
1954312,50,1000,287,-90,944,282,291,961,-174,0
285296,151,1019,188,-309,953,212,-252,923,-339,0
359296,70,1009,168,-227,935,252,330,933,-165,0
2097687,222,980,247,-818,425,-313,9,1019,-58,1
997781,454,1156,683,-345,814,575,262,714,-252,1
1893046,535,1029,336,-554,703,515,-9,885,-184,1
2430171,-494,823,425,-963,-18,-141,-97,1009,-29,0
1874187,10,1058,257,-300,935,262,368,923,-67,1
1169562,151,1009,306,-845,462,-90,-48,1019,19,1
1835328,0,990,366,-163,916,313,271,923,-97,1
786687,-232,1715,-168,-772,1027,-40,330,866,-165,1
1964203,60,1000,277,-109,925,262,271,942,-184,0
1105500,40,1000,297,-136,944,292,368,923,-174,1
1559953,1303,1254,544,-890,879,252,165,933,-194,1
1384265,151,980,316,-845,444,-80,-19,1009,-19,0
908500,252,1264,-346,-136,1833,-282,553,1114,-38,1
2550265,-50,1029,148,-836,416,-282,-48,1009,-165,0
1409671,151,970,306,-854,462,-80,-19,1009,-29,0
1504125,1242,1176,792,-1290,833,888,116,1009,-174,1
799078,171,1000,425,-9,870,404,184,952,-184,1
98625,60,58,-950,-118,37,-969,359,-9,-893,0
1982859,343,980,227,-100,944,90,252,923,-155,0
1078890,525,1078,663,-581,870,-30,-9,790,-19,1
2132687,232,980,247,-818,425,-282,0,1009,-48,1
1582656,-90,392,158,172,972,151,-126,952,-9,1
2368062,-505,843,396,-954,0,-171,-97,1019,0,1
1580515,-636,1803,316,-700,935,525,388,933,-281,1
2022187,232,980,297,-836,453,-222,-48,1019,-9,1
2394546,-494,833,405,-963,-9,-191,-87,1009,-19,1
2079593,101,1029,336,-245,925,303,300,942,-145,1
2198281,575,882,594,-209,1222,434,174,1000,-310,1
673421,-30,980,376,-181,1018,434,398,980,-155,1
2556343,-50,1029,138,-836,398,-323,-48,1000,-203,0
664187,959,980,237,-381,861,262,155,1066,-38,1
376406,111,1009,227,-100,953,272,339,942,-145,0
1110000,-40,1009,198,-218,935,242,291,952,-184,1
1863187,-454,823,287,-272,972,303,145,990,-310,1
1116312,-343,794,386,-18,944,282,300,1009,-252,1
459796,80,1019,217,-118,925,262,300,942,-223,0
1468562,121,1029,168,-109,962,171,291,914,-262,0
1087921,131,1019,267,-36,972,282,300,971,-155,1
1699312,90,1009,217,-100,935,242,320,942,-203,1
2647796,-10,-401,-712,363,268,-696,-38,19,-970,0
92187,-10,-117,-762,-9,0,-989,398,-19,-912,0
1073328,161,1000,188,-545,842,161,563,800,-194,1
322375,131,1019,217,-127,944,292,252,-819,-475,0
2157265,232,970,227,-809,435,-313,9,1019,-116,1
74765,-20,49,-970,-400,-287,-686,-747,314,-669,0
1896343,70,990,277,-218,935,181,135,952,-135,1
692531,444,1294,683,90,1787,646,330,1257,-135,1
973328,212,1107,257,-290,1037,363,339,1019,-174,2
1178484,151,990,316,-854,481,-131,-38,1019,9,1
2209859,161,1000,287,-836,555,-181,58,1009,-87,1
2656796,-707,107,-544,436,342,-767,-932,-19,-106,0
398078,282,852,534,-190,935,181,252,980,-184,0
1846390,-50,892,138,36,731,262,184,828,-281,1
1031718,191,1019,168,81,953,383,233,942,-213,2
633031,292,1372,306,-1200,1342,1121,553,857,-194,1
1274953,151,970,316,-845,472,-70,-48,1028,-19,1
348156,80,1019,178,-190,935,303,359,923,-155,0
1281015,141,980,316,-845,472,-101,-29,1028,-9,1
2652984,-828,196,-376,236,574,-737,-834,85,-524,0
13296,50,39,-960,-45,37,-989,330,-38,-922,0
2154937,242,980,237,-818,444,-292,19,1000,-77,1
777984,40,960,227,-236,944,232,155,942,-223,1
590453,212,578,613,127,1611,686,388,1361,-126,1
287171,141,1000,217,-227,916,242,-825,476,-242,0
676703,121,990,326,-54,953,292,281,980,-97,1
288953,171,1009,217,-263,981,252,-1106,266,-29,0
227375,-383,235,-831,-118,55,-1000,378,0,-893,0
1630343,40,1019,198,-154,953,232,300,933,-184,1
2649281,-616,-107,-821,372,287,-919,-38,19,-970,0
2219828,191,990,267,-827,472,-222,29,1009,-58,1
832187,40,990,346,-118,907,313,213,923,-291,1
2095437,232,990,247,-818,435,-313,-9,1009,-58,1
2481203,-494,813,405,-963,-27,-131,-145,1000,48,0
574625,80,1029,207,-136,944,262,310,933,-194,1
796453,242,1107,-108,-200,944,40,97,933,-339,1
767625,10,1078,267,-400,935,232,174,971,0,1
1036218,20,1039,306,-181,925,363,252,990,-174,2
1673250,101,990,306,-63,944,292,339,923,-174,1
258046,-282,970,128,-127,55,-979,368,0,-893,0
716390,70,1000,247,-100,953,272,271,971,-97,1
2128265,242,980,247,-818,444,-313,9,1009,-77,1
1660750,90,1009,257,-100,953,282,339,923,-174,1
2119890,242,970,217,-818,435,-292,29,1019,-77,1
1228265,141,980,356,-854,462,-111,-38,1038,-29,1
264968,-414,1039,69,-72,314,-777,368,-9,-912,0
2361968,-505,843,386,-954,-9,-161,-87,1028,-67,1
991046,90,1009,346,-190,935,353,145,952,-97,1
1284625,151,990,336,-854,462,-70,-38,1019,-19,1
204171,60,58,-960,-118,46,-979,359,9,-912,0
744656,101,1029,198,-127,972,212,310,952,-135,1
1477921,60,1019,207,-100,962,242,349,904,-252,1
2317921,-505,843,386,-954,-18,-151,-67,1009,-38,1
678734,10,1000,435,-218,925,383,252,904,-87,1
490000,121,1019,198,-136,953,212,271,952,-203,0
1166812,151,970,326,-836,472,-131,-38,1009,19,1
677531,424,911,316,-300,1111,383,184,866,-155,1
23062,-80,-49,-1000,-45,37,-969,349,-47,-922,0
2234546,202,980,267,-827,481,-212,29,1009,-67,1
2478812,-484,803,396,-954,-27,-141,-116,990,38,0
1000921,151,333,267,-181,1212,272,417,1057,-184,1
2722515,121,9,-960,0,46,-979,-553,323,-757,0
480781,101,1009,178,-154,962,242,271,942,-184,0
355937,70,1029,198,-209,916,292,359,923,-174,0
2473687,-515,803,425,-963,-27,-121,-126,1028,0,0
1182156,141,980,316,-863,462,-90,-58,1019,-9,1
1721375,131,1009,227,-90,953,212,330,923,-223,1
1539921,-141,990,405,-145,925,10,9,990,-87,1
820781,101,1039,227,-172,972,262,349,971,-126,1
2534843,-30,1019,138,-827,435,-282,184,961,-281,0
109046,60,49,-960,-127,55,-969,359,-9,-922,0
1649859,101,1000,277,-109,953,242,349,933,-165,1
2378234,-464,852,396,-963,-9,-131,-87,1019,-19,1
779718,333,892,198,-81,953,565,310,885,-233,1
2731187,121,98,-970,-9,46,-969,-553,323,-747,0
2269265,-494,833,376,-963,-18,-161,-87,1028,-38,1
2686843,30,117,-960,0,55,-1010,-757,-9,-650,0
2226203,191,1000,257,-818,481,-222,9,1019,-106,1
1800921,0,1039,178,-354,925,222,300,914,-184,1
1860250,40,1039,257,-281,944,313,378,942,-184,1
2331343,-505,843,386,-963,-9,-171,-67,1009,-38,1
1879421,30,1019,257,-600,907,202,368,866,-135,2
2325218,-505,843,386,-954,0,-171,-67,1009,-38,1
